Date Issue,Location,Comment,License Plate,Type,Ticket #
01/03/2024 02:21 AM,CAMDEN RD,PARKED ON EVEN SIDE,AJU6878,149 149-ALT SIDE PKG 1A-7A,24P3100030
01/03/2024 02:23 AM,CAMDEN RD,PARKED ON EVEN SIDE,ARL1804,149 149-ALT SIDE PKG 1A-7A,24P3100031
01/03/2024 02:24 AM,CAMDEN RD,PARKED ON EVEN SIDE,AML2317,149 149-ALT SIDE PKG 1A-7A,24P3100032
01/03/2024 02:27 AM,CAMDEN RD,PARKED ON EVEN SIDE,183XFD,149 149-ALT SIDE PKG 1A-7A,24P3100033
01/03/2024 02:28 AM,CAMDEN RD,PARKED ON EVEN SIDE,AHR1391,149 149-ALT SIDE PKG 1A-7A,24P3100034
01/03/2024 02:30 AM,CAMDEN RD,PARKED ON EVEN SIDE,AJM8442,149 149-ALT SIDE PKG 1A-7A,24P3100035
01/03/2024 02:33 AM,CAMDEN RD,PARKED ON EVEN SIDE,AMG8614,149 149-ALT SIDE PKG 1A-7A,24P3100036
01/03/2024 02:34 AM,CAMDEN RD,PARKED ON EVEN SIDE,AKD7932,149 149-ALT SIDE PKG 1A-7A,24P3100037
01/03/2024 02:36 AM,CAMDEN RD,PARKED ON EVEN SIDE,957ZLK,149 149-ALT SIDE PKG 1A-7A,24P3100038
01/03/2024 02:37 AM,CAMDEN RD,PARKED ON EVEN SIDE,571UXC,149 149-ALT SIDE PKG 1A-7A,24P3100039
01/03/2024 02:39 AM,CAMDEN RD,PARKED ON EVEN SIDE,AGH6205,149 149-ALT SIDE PKG 1A-7A,24P3100040
01/03/2024 02:41 AM,CAMDEN RD,PARKED ON EVEN SIDE,ACL4179,149 149-ALT SIDE PKG 1A-7A,24P3100041
01/03/2024 02:41 AM,CAMDEN RD,PARKED ON EVEN SIDE,ACL4179,149 149-ALT SIDE PKG 1A-7A,24P3100042
01/03/2024 02:43 AM,CAMDEN RD,PARKED ON EVEN SIDE,AVL6890,149 149-ALT SIDE PKG 1A-7A,24P3100043
01/03/2024 02:45 AM,CAMDEN RD,PARKED ON EVEN SIDE,KA5746,149 149-ALT SIDE PKG 1A-7A,24P3100044
01/03/2024 02:47 AM,CAMDEN RD,PARKED ON EVEN SIDE,AEN1369,149 149-ALT SIDE PKG 1A-7A,24P3100045
01/03/2024 02:48 AM,CAMDEN RD,PARKED ON EVEN SIDE,APL7449,149 149-ALT SIDE PKG 1A-7A,24P3100046
01/03/2024 02:50 AM,CAMDEN RD,PARKED ON EVEN SIDE,AUH5922,149 149-ALT SIDE PKG 1A-7A,24P3100047
01/03/2024 02:51 AM,CAMDEN RD,PARKED ON EVEN SIDE,AUH5922,149 149-ALT SIDE PKG 1A-7A,24P3100048
01/03/2024 02:54 AM,CAMDEN RD,PARKED ON EVEN SIDE,AMA2624,149 149-ALT SIDE PKG 1A-7A,24P3100049
01/03/2024 02:55 AM,CAMDEN RD,PARKED ON EVEN SIDE,AKF1070,149 149-ALT SIDE PKG 1A-7A,24P3100050
01/03/2024 02:57 AM,CAMDEN RD,PARKED ON EVEN SIDE,AAA1361,149 149-ALT SIDE PKG 1A-7A,24P3100051
01/03/2024 02:59 AM,CAMDEN RD,PARKED ON EVEN SIDE,ALK7943,149 149-ALT SIDE PKG 1A-7A,24P3100052
01/03/2024 03:01 AM,CAMDEN RD,PARKED ON EVEN SIDE,ARY5265,149 149-ALT SIDE PKG 1A-7A,24P3100053
01/03/2024 03:04 AM,CAMDEN RD,PARKED ON EVEN SIDE,AML2348,149 149-ALT SIDE PKG 1A-7A,24P3100054
01/03/2024 03:05 AM,CAMDEN RD,PARKED ON EVEN SIDE,169YFJ,149 149-ALT SIDE PKG 1A-7A,24P3100055
01/03/2024 03:08 AM,CAMDEN RD,"PARKED ON EVEN SIDE, NO PLATES",Not Found,149 149-ALT SIDE PKG 1A-7A,24P3100056
01/03/2024 03:08 AM,CAMDEN RD,"PARKED ON EVEN SIDE, NO PLATES",Not Found,050 UNREG.VEH/IMPROPER DISPLAY,24P3100057
01/03/2024 03:12 AM,CAMDEN RD,"PARKED ON EVEN SIDE, NO PLATES",AFW8850,149 149-ALT SIDE PKG 1A-7A,24P3100058
01/03/2024 03:16 AM,MAHER AVE,PARKED ON EVEN SIDE,CUBS42,149 149-ALT SIDE PKG 1A-7A,24P3100059
01/03/2024 03:17 AM,CAMDEN RD,PARKED ON EVEN SIDE,AFW8850,149 149-ALT SIDE PKG 1A-7A,24P3100060
01/03/2024 03:19 AM,ALLIS AVE,PARKED ON EVEN SIDE,AKM8139,149 149-ALT SIDE PKG 1A-7A,24P3100061
01/03/2024 03:22 AM,RUTH ST,PARKED ON EVEN SIDE,ATG4532,149 149-ALT SIDE PKG 1A-7A,24P3100062
01/03/2024 03:30 AM,TURNER AVE,PARKED ON EVEN SIDE,ARG9179,149 149-ALT SIDE PKG 1A-7A,24P3100063
01/03/2024 03:32 AM,KAY ST,PARKED ON EVEN SIDE,XE33627,149 149-ALT SIDE PKG 1A-7A,24P3100064
01/03/2024 03:36 AM,SPAANEM AVE,PARKED ON EVEN SIDE,ARL2114,149 149-ALT SIDE PKG 1A-7A,24P3100065
01/03/2024 03:39 AM,SPAANEM AVE,PARKED ON EVEN SIDE,819XFR,149 149-ALT SIDE PKG 1A-7A,24P3100066
01/03/2024 03:41 AM,SPAANEM AVE,PARKED FACING TRAFFIC,APR7325,080 AGAINST TRAFFIC-2 WAY STREET,24P3100067
01/03/2024 03:51 AM,PEBBLEBROOK DR,PARKED ON EVEN SIDE,PT9906,149 149-ALT SIDE PKG 1A-7A,24P3100068
01/03/2024 03:52 AM,PEBBLEBROOK DR,PARKED ON EVEN SIDE,AVC5946,149 149-ALT SIDE PKG 1A-7A,24P3100069
01/03/2024 03:54 AM,PEBBLEBROOK DR,PARKED ON EVEN SIDE,AVU9945,149 149-ALT SIDE PKG 1A-7A,24P3100070
01/03/2024 03:56 AM,PEBBLEBROOK DR,PARKED ON EVEN SIDE,RT7879,149 149-ALT SIDE PKG 1A-7A,24P3100071
01/03/2024 04:02 AM,DOLORES DR,PARKED ON EVEN SIDE,AFC4347,149 149-ALT SIDE PKG 1A-7A,24P3100072
01/03/2024 04:03 AM,DOLORES DR,PARKED ON EVEN SIDE,AVF8142,149 149-ALT SIDE PKG 1A-7A,24P3100073
01/03/2024 04:12 AM,CHRISTINE LN,PARKED ON EVEN SIDE,Not Found,149 149-ALT SIDE PKG 1A-7A,24P3100074
01/03/2024 04:17 AM,TARRAGON DR,PARKED ON EVEN SIDE,796ZRR,149 149-ALT SIDE PKG 1A-7A,24P3100075
01/03/2024 04:19 AM,TARRAGON DR,PARKED ON EVEN SIDE,BM30500,149 149-ALT SIDE PKG 1A-7A,24P3100076
01/03/2024 04:20 AM,TARRAGON DR,PARKED ON EVEN SIDE,L76SSH,149 149-ALT SIDE PKG 1A-7A,24P3100077
01/03/2024 04:27 AM,DREXEL AVE,PARKED ON EVEN SIDE,AKB8813,149 149-ALT SIDE PKG 1A-7A,24P3100078
01/03/2024 04:48 AM,WASHINGTON AVE,NO PARKING HERE TO DRIVEWAY,21651AFT,075 RESTRICTED BY SIGNS,24P3100079
01/03/2024 11:23 PM,ERIN ST,NO PARKING HERE TO CORNER W/ARROW,ABR8175,075 RESTRICTED BY SIGNS,24P3100080
01/03/2024 11:29 PM,BROOKS ST,NO LICENSE PLATES,Not Found,050 UNREG.VEH/IMPROPER DISPLAY,24P3100081
01/04/2024 12:21 AM,OLIN AVE,NO PARKING ANY TIME W/ARROW,AUU8566,046 NO PARKING ANYTIME,24P3100082
01/04/2024 12:53 AM,WINNEBAGO ST,NO PARKING ANY TIME W/ARROW,AJR6737,046 NO PARKING ANYTIME,24P3100083
01/04/2024 12:53 AM,WINNEBAGO ST,NO PARKING ANY TIME W/ARROW,AJR6737,050 UNREG.VEH/IMPROPER DISPLAY,24P3100084
01/04/2024 01:11 AM,CAMDEN RD,PARKED ON ODD SIDE,AKS4680,149 149-ALT SIDE PKG 1A-7A,24P3100085
01/04/2024 01:14 AM,CAMDEN RD,PARKED ON ODD SIDE,NN3447,149 149-ALT SIDE PKG 1A-7A,24P3100086
01/04/2024 01:15 AM,CAMDEN RD,PARKED ON ODD SIDE,ATK8032,149 149-ALT SIDE PKG 1A-7A,24P3100087
01/04/2024 01:17 AM,CAMDEN RD,PARKED ON ODD SIDE,AFR1327,149 149-ALT SIDE PKG 1A-7A,24P3100088
01/04/2024 01:18 AM,CAMDEN RD,PARKED ON ODD SIDE,AFR1327,149 149-ALT SIDE PKG 1A-7A,24P3100089
01/04/2024 01:22 AM,TOMPKINS DR,PARKED ON ODD SIDE,XIMERA,149 149-ALT SIDE PKG 1A-7A,24P3100090
01/04/2024 01:23 AM,TOMPKINS DR,PARKED ON ODD SIDE,SCHACHF,149 149-ALT SIDE PKG 1A-7A,24P3100091
01/04/2024 01:24 AM,TOMPKINS DR,PARKED ON ODD SIDE,ANF9230,149 149-ALT SIDE PKG 1A-7A,24P3100092
01/04/2024 01:28 AM,TOMPKINS DR,PARKED ON ODD SIDE,538XS,149 149-ALT SIDE PKG 1A-7A,24P3100093
01/04/2024 01:47 AM,TOMPKINS DR,PARKED ON ODD SIDE,ACB8365,149 149-ALT SIDE PKG 1A-7A,24P3100094
01/04/2024 01:49 AM,TOMPKINS DR,PARKED ON ODD SIDE,AUY7756,149 149-ALT SIDE PKG 1A-7A,24P3100095
01/04/2024 01:51 AM,BRYN TREM RD,PARKED ON ODD SIDE,AEK2947,149 149-ALT SIDE PKG 1A-7A,24P3100096
01/04/2024 01:55 AM,BRYN TREM RD,PARKED ON ODD SIDE,DG80494,149 149-ALT SIDE PKG 1A-7A,24P3100097
01/04/2024 01:59 AM,BRYN TREM RD,PARKED ON ODD SIDE,ANJ3254,149 149-ALT SIDE PKG 1A-7A,24P3100098
01/04/2024 02:00 AM,BRYN TREM RD,"PARKED ON ODD SIDE, PLATES EXPIRED",ANJ3254,149 149-ALT SIDE PKG 1A-7A,24P3100099
01/04/2024 02:00 AM,BRYN TREM RD,"PARKED ON ODD SIDE, PLATES EXPIRED",ANJ3254,050 UNREG.VEH/IMPROPER DISPLAY,24P3100100
01/04/2024 02:02 AM,BRYN TREM RD,PARKED ON ODD SIDE,KZ9271,149 149-ALT SIDE PKG 1A-7A,24P3100101
01/04/2024 02:05 AM,CRESTVIEW DR,PARKED ON ODD SIDE,887VGD,149 149-ALT SIDE PKG 1A-7A,24P3100102
01/04/2024 02:08 AM,CRESTVIEW DR,PARKED ON ODD SIDE,JE8055,149 149-ALT SIDE PKG 1A-7A,24P3100103
01/04/2024 02:09 AM,CRESTVIEW DR,PARKED ON ODD SIDE,10691GT,149 149-ALT SIDE PKG 1A-7A,24P3100104
01/04/2024 02:20 AM,DOUGLAS TRL,PARKED ON ODD SIDE,UH9021,149 149-ALT SIDE PKG 1A-7A,24P3100105
01/04/2024 02:27 AM,MAHER AVE,PARKED ON ODD SIDE,AKN2828,149 149-ALT SIDE PKG 1A-7A,24P3100106
01/04/2024 02:32 AM,CAMDEN RD,PARKED ON ODD SIDE,ATU9359,149 149-ALT SIDE PKG 1A-7A,24P3100107
01/04/2024 02:34 AM,CAMDEN RD,PARKED ON ODD SIDE,AMD1789,149 149-ALT SIDE PKG 1A-7A,24P3100108
01/04/2024 02:36 AM,CAMDEN RD,PARKED ON ODD SIDE,194ZMR,149 149-ALT SIDE PKG 1A-7A,24P3100109
01/04/2024 02:39 AM,CAMDEN RD,PARKED ON ODD SIDE,PC6668,149 149-ALT SIDE PKG 1A-7A,24P3100110
01/04/2024 02:41 AM,CAMDEN RD,PARKED ON ODD SIDE,AKD8147,149 149-ALT SIDE PKG 1A-7A,24P3100111
01/04/2024 02:46 AM,CAMDEN RD,PARKED ON ODD SIDE,FB52314,149 149-ALT SIDE PKG 1A-7A,24P3100112
01/04/2024 02:48 AM,CAMDEN RD,PARKED ON ODD SIDE,ATP7350,149 149-ALT SIDE PKG 1A-7A,24P3100113
01/04/2024 02:52 AM,CAMDEN RD,PARKED ON ODD SIDE,DH19642,149 149-ALT SIDE PKG 1A-7A,24P3100114
01/04/2024 02:56 AM,DOUGLAS TRL,PARKED ON ODD SIDE,UH9021,149 149-ALT SIDE PKG 1A-7A,24P3100115
01/04/2024 03:05 AM,ALLIS AVE,PARKED ON ODD SIDE,MR6113,149 149-ALT SIDE PKG 1A-7A,24P3100116
01/04/2024 03:10 AM,TURNER AVE,PARKED ON ODD SIDE,568796,149 149-ALT SIDE PKG 1A-7A,24P3100117
01/04/2024 03:24 AM,EASTRIDGE CT,PARKED ON ODD SIDE,TM1333,149 149-ALT SIDE PKG 1A-7A,24P3100118
01/04/2024 03:27 AM,THOMPSON DR,PARKED ON ODD SIDE,ASR5712,149 149-ALT SIDE PKG 1A-7A,24P3100119
01/04/2024 03:30 AM,THOMPSON DR,PARKED ON ODD SIDE,37509U,149 149-ALT SIDE PKG 1A-7A,24P3100120
01/04/2024 03:31 AM,THOMPSON DR,PARKED ON ODD SIDE,AVL6908,149 149-ALT SIDE PKG 1A-7A,24P3100121
01/04/2024 03:33 AM,THOMPSON DR,PARKED ON ODD SIDE,16013AFT,149 149-ALT SIDE PKG 1A-7A,24P3100122
01/04/2024 03:35 AM,THOMPSON DR,PARKED ON ODD SIDE,ATP6473,149 149-ALT SIDE PKG 1A-7A,24P3100123
01/04/2024 03:37 AM,THOMPSON DR,PARKED ON ODD SIDE,AMN2696,149 149-ALT SIDE PKG 1A-7A,24P3100124
01/04/2024 03:39 AM,THOMPSON DR,PARKED ON ODD SIDE,DR53619,149 149-ALT SIDE PKG 1A-7A,24P3100125
01/04/2024 03:40 AM,THOMPSON DR,PARKED ON ODD SIDE,AUG6869,149 149-ALT SIDE PKG 1A-7A,24P3100126
01/04/2024 03:42 AM,THOMPSON DR,PARKED ON ODD SIDE,AUB1636,149 149-ALT SIDE PKG 1A-7A,24P3100127
01/04/2024 03:44 AM,THOMPSON DR,PARKED ON ODD SIDE,ASF4454,149 149-ALT SIDE PKG 1A-7A,24P3100128
01/04/2024 03:45 AM,THOMPSON DR,PARKED ON ODD SIDE,AUL6042,149 149-ALT SIDE PKG 1A-7A,24P3100129
01/04/2024 03:47 AM,THOMPSON DR,PARKED ON ODD SIDE,AJH5049,149 149-ALT SIDE PKG 1A-7A,24P3100130
01/04/2024 03:48 AM,THOMPSON DR,PARKED ON ODD SIDE,APU5244,149 149-ALT SIDE PKG 1A-7A,24P3100131
01/04/2024 03:50 AM,THOMPSON DR,PARKED ON ODD SIDE,AMG3120,149 149-ALT SIDE PKG 1A-7A,24P3100132
01/04/2024 03:53 AM,THOMPSON DR,PARKED ON ODD SIDE,UU7202,149 149-ALT SIDE PKG 1A-7A,24P3100133
01/04/2024 03:58 AM,THOMPSON DR,PARKED ON ODD SIDE,NR2528,149 149-ALT SIDE PKG 1A-7A,24P3100134
01/04/2024 03:58 AM,THOMPSON DR,PARKED ON ODD SIDE,NR2528,050 UNREG.VEH/IMPROPER DISPLAY,24P3100135
01/04/2024 04:01 AM,THOMPSON DR,PARKED ON ODD SIDE,ASW4245,149 149-ALT SIDE PKG 1A-7A,24P3100136
01/04/2024 04:04 AM,THOMPSON DR,"PARKED ON ODD SIDE, EXPIRED PLATES",DH17154,149 149-ALT SIDE PKG 1A-7A,24P3100137
01/04/2024 04:04 AM,THOMPSON DR,"PARKED ON ODD SIDE, EXPIRED PLATES",DH17154,050 UNREG.VEH/IMPROPER DISPLAY,24P3100138
01/04/2024 04:07 AM,THOMPSON DR,"PARKED ON ODD SIDE, EXPIRED PLATES",TR6728,149 149-ALT SIDE PKG 1A-7A,24P3100139
01/04/2024 04:07 AM,THOMPSON DR,"PARKED ON ODD SIDE, EXPIRED PLATES",TR6728,050 UNREG.VEH/IMPROPER DISPLAY,24P3100140
01/04/2024 04:10 AM,THOMPSON DR,PARKED ON ODD SIDE,DCC311,149 149-ALT SIDE PKG 1A-7A,24P3100141
01/04/2024 04:13 AM,THOMPSON DR,PARKED ON ODD SIDE,13456RA,149 149-ALT SIDE PKG 1A-7A,24P3100142
01/04/2024 04:14 AM,THOMPSON DR,PARKED ON ODD SIDE,363XXC,149 149-ALT SIDE PKG 1A-7A,24P3100143
01/04/2024 04:20 AM,FAIRFAX LN,PARKED ON ODD SIDE,AEM4103,149 149-ALT SIDE PKG 1A-7A,24P3100144
01/04/2024 04:23 AM,ALEXANDRIA LN,PARKED ON ODD SIDE,TK6007,149 149-ALT SIDE PKG 1A-7A,24P3100145
01/04/2024 04:25 AM,ALEXANDRIA LN,PARKED ON ODD SIDE,AEF5022,149 149-ALT SIDE PKG 1A-7A,24P3100146
01/04/2024 04:27 AM,VIENNA LN,PARKED ON ODD SIDE,APS9209,149 149-ALT SIDE PKG 1A-7A,24P3100147
01/04/2024 04:35 AM,DELL DR,"PARKED ON ODD SIDE, EXPIRED PLATES",910NHA,149 149-ALT SIDE PKG 1A-7A,24P3100148
01/04/2024 04:35 AM,DELL DR,"PARKED ON ODD SIDE, EXPIRED PLATES",910NHA,050 UNREG.VEH/IMPROPER DISPLAY,24P3100149
01/04/2024 04:36 AM,DELL DR,PARKED ON ODD SIDE,AVV2579,149 149-ALT SIDE PKG 1A-7A,24P3100150
01/04/2024 04:44 AM,DOLORES CT,PARKED ON ODD SIDE,AUU8895,149 149-ALT SIDE PKG 1A-7A,24P3100151
01/04/2024 04:48 AM,STONEHAVEN DR,PARKED ON ODD SIDE,AJX6271,149 149-ALT SIDE PKG 1A-7A,24P3100152
01/04/2024 04:51 AM,PEBBLEBROOK DR,PARKED ON ODD SIDE,960WWJ,149 149-ALT SIDE PKG 1A-7A,24P3100153
01/04/2024 11:30 PM,BUCKEYE LOT,EXPIRED METER,358ZMT,001 EXPIRED METER (MUN. LOT),24P3100154
01/04/2024 11:33 PM,BUCKEYE LOT,EXPIRED METER,ASP2953,001 EXPIRED METER (MUN. LOT),24P3100155
01/04/2024 11:36 PM,BUCKEYE LOT,EXPIRED METER,MJ5483,001 EXPIRED METER (MUN. LOT),24P3100156
01/04/2024 11:38 PM,BUCKEYE LOT,EXPIRED METER,AGG2313,001 EXPIRED METER (MUN. LOT),24P3100157
01/05/2024 12:38 AM,BALDWIN ST,NO PARKING HERE TO CORNER W/ARROW,AVP2618,075 RESTRICTED BY SIGNS,24P3100158
01/05/2024 01:06 AM,NORTH LAWN AVE,PARKED ON EVEN SIDE,AUH5643,149 149-ALT SIDE PKG 1A-7A,24P3100159
01/05/2024 01:09 AM,NORTH LAWN AVE,PARKED ON EVEN SIDE,ASZ7742,149 149-ALT SIDE PKG 1A-7A,24P3100160
01/05/2024 01:12 AM,NORTH LAWN AVE,PARKED ON EVEN SIDE,ANP5145,149 149-ALT SIDE PKG 1A-7A,24P3100161
01/05/2024 01:14 AM,NORTH LAWN AVE,PARKED ON EVEN SIDE,AVS3786,149 149-ALT SIDE PKG 1A-7A,24P3100162
01/05/2024 01:15 AM,NORTH LAWN AVE,PARKED ON EVEN SIDE,ANP5145,149 149-ALT SIDE PKG 1A-7A,24P3100163
01/05/2024 01:16 AM,NORTH LAWN AVE,PARKED ON EVEN SIDE,AMZ4324,149 149-ALT SIDE PKG 1A-7A,24P3100164
01/05/2024 01:18 AM,NORTH LAWN AVE,PARKED ON EVEN SIDE,ALR7228,149 149-ALT SIDE PKG 1A-7A,24P3100165
01/05/2024 01:20 AM,NORTH LAWN AVE,PARKED ON EVEN SIDE,KJZ5881,149 149-ALT SIDE PKG 1A-7A,24P3100166
01/05/2024 01:21 AM,NORTH LAWN AVE,PARKED ON EVEN SIDE,ASA4518,149 149-ALT SIDE PKG 1A-7A,24P3100167
01/05/2024 01:26 AM,NORTH LAWN AVE,PARKED ON EVEN SIDE,AMX4949,149 149-ALT SIDE PKG 1A-7A,24P3100168
01/05/2024 01:26 AM,NORTH LAWN AVE,PARKED ON EVEN SIDE. EXPIRED PLATES,AMX4949,149 149-ALT SIDE PKG 1A-7A,24P3100169
01/05/2024 01:26 AM,NORTH LAWN AVE,PARKED ON EVEN SIDE. EXPIRED PLATES,AMX4949,050 UNREG.VEH/IMPROPER DISPLAY,24P3100170
01/05/2024 11:24 PM,ERIN ST,NO PARKING HERE TO CORNER W/ARROW,ARU2550,075 RESTRICTED BY SIGNS,24P3100171
01/05/2024 11:35 PM,REGENT ST,NO STOPPING STANDING OR PARKING,AVW5997,063 NO STOPPING STANDING OR PARKING,24P3100172
01/05/2024 11:46 PM,LAKE ST,TRUCK LOADING ONLY W/ARROW,APJ7633,088 TRUCK LOADING ZONE-REGISTERED TRUCKS ONLY,24P3100173
01/05/2024 11:55 PM,STATE ST,NO PERMIT DISPLAYED,3773838B,107 STATE STREET- NO PERMIT,24P3100174
01/06/2024 12:04 AM,BROOM ST,NO PARKING 6:00 A.M. TO 6:00 P.M.,ASC3375,046 NO PARKING ANYTIME,24P3100175
01/06/2024 12:55 AM,CANTWELL CT,100% IN VIOLATION,AMP2865,033 NO PARKING- YELLOW PAINT ON CURB,24P3100176
01/06/2024 01:06 AM,NORTH LAWN AVE,PARKED ON ODD SIDE,ANW5742,149 149-ALT SIDE PKG 1A-7A,24P3100177
01/06/2024 01:09 AM,NORTH LAWN AVE,PARKED ON ODD SIDE,444ULM,149 149-ALT SIDE PKG 1A-7A,24P3100178
01/06/2024 01:13 AM,NORTH LAWN AVE,"PARKED ON ODD SIDE, PLATES EXPIRED",243YLX,149 149-ALT SIDE PKG 1A-7A,24P3100179
01/06/2024 01:13 AM,NORTH LAWN AVE,"PARKED ON ODD SIDE, PLATES EXPIRED",243YLX,050 UNREG.VEH/IMPROPER DISPLAY,24P3100180
01/06/2024 01:16 AM,NORTH LAWN AVE,PARKED ON ODD SIDE,RJK8258,149 149-ALT SIDE PKG 1A-7A,24P3100181
01/06/2024 01:17 AM,NORTH LAWN AVE,PARKED ON ODD SIDE,AJN8646,149 149-ALT SIDE PKG 1A-7A,24P3100182
01/06/2024 01:19 AM,NORTH LAWN AVE,PARKED ON ODD SIDE,AHY7047,149 149-ALT SIDE PKG 1A-7A,24P3100183
01/06/2024 01:23 AM,NORTH LAWN AVE,PARKED ON ODD SIDE,HCE2853,149 149-ALT SIDE PKG 1A-7A,24P3100184
01/06/2024 01:25 AM,NORTH LAWN AVE,PARKED ON ODD SIDE,AMZ4324,149 149-ALT SIDE PKG 1A-7A,24P3100185
01/06/2024 01:26 AM,NORTH LAWN AVE,PARKED ON ODD SIDE,SY2657,149 149-ALT SIDE PKG 1A-7A,24P3100186
01/06/2024 01:29 AM,NORTH LAWN AVE,PARKED ON ODD SIDE,ABK1075,149 149-ALT SIDE PKG 1A-7A,24P3100187
01/06/2024 01:34 AM,NORTH LAWN AVE,PARKED ON ODD SIDE,362XTA,149 149-ALT SIDE PKG 1A-7A,24P3100188
01/06/2024 01:38 AM,NORTH LAWN AVE,PARKED ON ODD SIDE,ABE1802,149 149-ALT SIDE PKG 1A-7A,24P3100189
01/06/2024 01:44 AM,RETHKE AVE,PARKED ON ODD SIDE,ED34115,149 149-ALT SIDE PKG 1A-7A,24P3100190
01/06/2024 01:45 AM,RETHKE AVE,PARKED ON ODD SIDE,31003DS,149 149-ALT SIDE PKG 1A-7A,24P3100191
01/06/2024 01:47 AM,RETHKE AVE,PARKED ON ODD SIDE,407UUE,149 149-ALT SIDE PKG 1A-7A,24P3100192
01/06/2024 01:47 AM,RETHKE AVE,PARKED ON ODD SIDE,407UUE,050 UNREG.VEH/IMPROPER DISPLAY,24P3100193
