Date Issue,Location,Comment,License Plate,Type,Ticket #,Tick_Num
01/04/2024 09:28 AM,GILMAN ST,NO PARKING 9:00 A.M. TO NOON THURSDAYS,ABX3926,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300035,35
01/04/2024 09:29 AM,GILMAN ST,NO PARKING 9:00 A.M. TO NOON THURSDAYS,PBU145,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300036,36
01/04/2024 09:31 AM,GILMAN ST,NO PARKING 9:00 A.M. TO NOON THURSDAYS,ARP9152,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300037,37
01/04/2024 09:32 AM,GILMAN ST,NO PARKING 9:00 A.M. TO NOON THURSDAYS,AKW8891,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300038,38
01/04/2024 09:33 AM,GILMAN ST,NO PARKING 9:00 A.M. TO NOON THURSDAYS,ARK2487,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300039,39
01/04/2024 09:35 AM,GILMAN ST,NO PARKING 9:00 A.M. TO NOON THURSDAYS,TMT125,W048 WARNING - STREET CLEAN/MAINTENANCE REGULATIONS,24P1300040,40
01/04/2024 09:39 AM,CARROLL ST,NO PARKING 9:00 A.M. TO NOON THURSDAYS,AVY7590,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300041,41
01/04/2024 09:41 AM,CARROLL ST,NO PARKING 9:00 A.M. TO NOON THURSDAYS,AGV1368,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300042,42
01/04/2024 09:56 AM,JENIFER ST,NO PARKING 8AM-4PM EVEN NUMBERED CALENDAR DAYS DEC 1-MAR 15,AAJ2242,002 JENIFER ST. ALTERNATE 8A-4P,24P1300043,43
01/04/2024 10:16 AM,WASHINGTON AVE,NO PLATES DISPLAYED/PLATE ASSIGNED EXPIRED 10/31/23,Not Found,050 UNREG.VEH/IMPROPER DISPLAY,24P1300044,44
01/04/2024 10:52 AM,JENIFER ST,NO PARKING 8AM-4PM EVEN NUMBERED CALENDAR DAYS DEC 1-MAR 15,998VTH,002 JENIFER ST. ALTERNATE 8A-4P,24P1300045,45
01/04/2024 11:32 AM,WILLIAMSON ST,PERMIT PARKING ONLY,ASV3142,083 POSTED PRIVATE OR PUBLIC PROPERTY,24P1300046,46
01/04/2024 12:14 PM,BASSETT ST,PARKING MY PERMIT ONLY,AFS5362,083 POSTED PRIVATE OR PUBLIC PROPERTY,24P1300047,47
01/04/2024 01:11 PM,MIFFLIN ST,DIRECTLY IN FRONT OF HYDRANT,984DSK,071 LESS THAN 10' OF FIRE HYDRANT,24P1300048,48
01/04/2024 02:42 PM,HANCOCK ST,PERMIT PARKING ONLY,AHA1831,083 POSTED PRIVATE OR PUBLIC PROPERTY,24P1300049,49
01/05/2024 08:27 AM,BALDWIN ST,NO PARKING 8:00 A.M. TO NOON FRIDAYS,ANE3023,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300050,50
01/05/2024 08:29 AM,BALDWIN ST,NO PARKING 8:00 A.M. TO NOON FRIDAYS,AMY7043,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300051,51
01/05/2024 08:30 AM,BALDWIN ST,NO PARKING 8:00 A.M. TO NOON FRIDAYS,430KUV,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300052,52
01/05/2024 08:33 AM,SIDNEY ST,NO PARKING 8:00 A.M. TO NOON FRIDAYS,GGX9343,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300053,53
01/05/2024 08:36 AM,SHERMAN AV,NO PARKING 8:00 A.M. TO NOON FRIDAYS,205XMT,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300054,54
01/05/2024 08:37 AM,SHERMAN AV,NO PARKING 8:00 A.M. TO NOON FRIDAYS,AUG6133,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300055,55
01/05/2024 08:39 AM,SHERMAN AV,NO PARKING 8:00 A.M. TO NOON FRIDAYS,KFX8792,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300056,56
01/05/2024 08:53 AM,MAIN ST,BUS LOADING ONLY,TN2972,TOW TOW FEE,24P1300057,57
01/05/2024 08:53 AM,MAIN ST,BUS LOADING ONLY,TN2972,151 RESTRICTED BY TEMP POSTING/BAGGED METER,24P1300058,58
01/05/2024 09:09 AM,MAIN ST,100% IN VIOLATION,XE10484,046 NO PARKING ANYTIME,24P1300059,59
01/05/2024 09:27 AM,JEAN ST,NO PARKING 8:00 A.M. TO NOON FRIDAYS,W1636S,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300060,60
01/05/2024 09:30 AM,LEITCH CT,NO PARKING 8:00 A.M. TO NOON FRIDAYS,0IL828,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300061,61
01/05/2024 09:31 AM,LEITCH CT,NO PARKING 8:00 A.M. TO NOON FRIDAYS,368WMH,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300062,62
01/05/2024 09:34 AM,BREARLY ST,NO PARKING 8:00 A.M. TO NOON FRIDAYS,392UZX,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300063,63
01/05/2024 09:37 AM,BREARLY ST,NO PARKING 8:00 A.M. TO NOON FRIDAYS,ADJ2792,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300064,64
01/05/2024 09:42 AM,BREARLY ST,NO PARKING 8:00 A.M. TO NOON FRIDAYS,PE6601,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300065,65
01/05/2024 09:45 AM,BREARLY ST,NO PARKING 8:00 A.M. TO NOON FRIDAYS,AJV8783,W048 WARNING - STREET CLEAN/MAINTENANCE REGULATIONS,24P1300066,66
01/05/2024 09:58 AM,JENIFER ST,NO PARKING 8AM-4PM ODD NUMBERED CALENDAR DAYS DEC 1-MAR 15,985953,002 JENIFER ST. ALTERNATE 8A-4P,24P1300067,67
01/05/2024 09:59 AM,JENIFER ST,NO PARKING 8AM-4PM ODD NUMBERED CALENDAR DAYS DEC 1-MAR 15,ASX2627,002 JENIFER ST. ALTERNATE 8A-4P,24P1300068,68
01/05/2024 10:00 AM,JENIFER ST,NO PARKING 8AM-4PM ODD NUMBERED CALENDAR DAYS DEC 1-MAR 15,AVG4358,002 JENIFER ST. ALTERNATE 8A-4P,24P1300069,69
01/05/2024 10:02 AM,JENIFER ST,NO PARKING 8AM-4PM ODD NUMBERED CALENDAR DAYS DEC 1-MAR 15,DJ63221,002 JENIFER ST. ALTERNATE 8A-4P,24P1300070,70
01/05/2024 10:05 AM,JENIFER ST,NO PARKING 8AM-4PM ODD NUMBERED CALENDAR DAYS DEC 1-MAR 15,ARJ6598,002 JENIFER ST. ALTERNATE 8A-4P,24P1300071,71
01/05/2024 10:08 AM,JENIFER ST,NO PARKING 8AM-4PM ODD NUMBERED CALENDAR DAYS DEC 1-MAR 15,ADY6591,002 JENIFER ST. ALTERNATE 8A-4P,24P1300072,72
01/05/2024 10:10 AM,JENIFER ST,NO PARKING 8AM-4PM ODD NUMBERED CALENDAR DAYS DEC 1-MAR 15,ADP2321,002 JENIFER ST. ALTERNATE 8A-4P,24P1300073,73
01/05/2024 10:13 AM,JENIFER ST,NO PARKING 8AM-4PM ODD NUMBERED CALENDAR DAYS DEC 1-MAR 15,759WSY,002 JENIFER ST. ALTERNATE 8A-4P,24P1300074,74
01/05/2024 10:15 AM,JENIFER ST,NO PARKING 8AM-4PM ODD NUMBERED CALENDAR DAYS DEC 1-MAR 15,HSV5450,002 JENIFER ST. ALTERNATE 8A-4P,24P1300075,75
01/05/2024 10:17 AM,JENIFER ST,NO PARKING 8AM-4PM ODD NUMBERED CALENDAR DAYS DEC 1-MAR 15,ATT7828,002 JENIFER ST. ALTERNATE 8A-4P,24P1300076,76
01/05/2024 10:22 AM,JENIFER ST,DISPLAYING 2023 YEAR STICKER/NEED TO AFFIX CURRENT STICKER,ADP2321,W050 WARNING - UNREG.VEH/IMPROPER DISPLAY,24P1300077,77
01/05/2024 01:28 PM,MIFFLIN ST,2 INCHES INTO DRIVE,279LCG,072 LESS 4' OF DRIVEWAY/ALLEY/PRVT DRIVE,24P1300078,78
01/05/2024 03:15 PM,DAYTON ST,100% IN VIOLATION,AHF6500,063 NO STOPPING STANDING OR PARKING,24P1300079,79
01/11/2024 09:09 AM,PINCKNEY ST,NO PARKING 8:00 A.M. TO NOON THURSDAYS,K81RMS,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300080,80
01/11/2024 09:11 AM,PINCKNEY ST,NO PARKING 8:00 A.M. TO NOON THURSDAYS,AAV4192,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300081,81
01/11/2024 09:14 AM,PINCKNEY ST,NO PARKING 8:00 A.M. TO NOON THURSDAYS,AFG7593,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300082,82
01/11/2024 09:18 AM,GILMAN ST,NO PARKING 8:00 A.M. TO NOON THURSDAYS,ELM6423,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300083,83
01/11/2024 09:23 AM,GILMAN ST,NO PARKING 8:00 A.M. TO NOON THURSDAYS,792RSG,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300084,84
01/11/2024 09:27 AM,BUTLER ST,NO PARKING 8:00 A.M. TO NOON THURSDAYS,DH85053,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300085,85
01/11/2024 09:31 AM,BUTLER ST,NO PARKING 8:00 A.M. TO NOON THURSDAYS,AVL7648,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300086,86
01/11/2024 09:35 AM,BUTLER ST,NO PARKING 8:00 A.M. TO NOON THURSDAYS,ARA7356,W048 WARNING - STREET CLEAN/MAINTENANCE REGULATIONS,24P1300087,87
01/11/2024 09:36 AM,BUTLER ST,NO PARKING 8:00 A.M. TO NOON THURSDAYS,APU5089,W048 WARNING - STREET CLEAN/MAINTENANCE REGULATIONS,24P1300088,88
01/11/2024 09:44 AM,FRANKLIN ST,NO PARKING 8:00 A.M. TO NOON THURSDAYS,BB34312,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300089,89
01/11/2024 09:52 AM,WISCONSIN AVE,NO PARKING 9:00 A.M. TO NOON THURSDAYS,ALZ8449,W048 WARNING - STREET CLEAN/MAINTENANCE REGULATIONS,24P1300090,90
01/11/2024 09:54 AM,WISCONSIN AVE,NO PARKING 9:00 A.M. TO NOON THURSDAYS,198YNC,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300091,91
01/11/2024 09:58 AM,GILMAN ST,NO PARKING 9:00 A.M. TO NOON THURSDAYS,ATG5243,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300092,92
01/11/2024 10:00 AM,GILMAN ST,NO PARKING 9:00 A.M. TO NOON THURSDAYS,ASD6881,W048 WARNING - STREET CLEAN/MAINTENANCE REGULATIONS,24P1300093,93
01/11/2024 10:01 AM,GILMAN ST,NO PARKING 9:00 A.M. TO NOON THURSDAYS/,NM3412,W048 WARNING - STREET CLEAN/MAINTENANCE REGULATIONS,24P1300094,94
01/11/2024 10:04 AM,WISCONSIN AVE,NO PARKING 9:00 A.M. TO NOON THURSDAYS/,ASV1921,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300095,95
01/11/2024 10:09 AM,CARROLL ST,NO PARKING 9:00 A.M. TO NOON THURSDAYS,AHR5614,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300096,96
01/11/2024 10:14 AM,GILMAN ST,NO PARKING 9:00 A.M. TO NOON THURSDAYS,CADDIE,W048 WARNING - STREET CLEAN/MAINTENANCE REGULATIONS,24P1300097,97
01/11/2024 10:17 AM,GILMAN ST,NO PARKING 9:00 A.M. TO NOON THURSDAYS,AUB2545,W048 WARNING - STREET CLEAN/MAINTENANCE REGULATIONS,24P1300098,98
01/11/2024 10:19 AM,GILMAN ST,NO PARKING 9:00 A.M. TO NOON THURSDAYS,APM6370,W048 WARNING - STREET CLEAN/MAINTENANCE REGULATIONS,24P1300099,99
01/11/2024 10:22 AM,FRANCES ST,NO PARKING 9:00 A.M. TO NOON THURSDAYS,ALR7877,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300100,100
01/11/2024 10:24 AM,FRANCES ST,NO PARKING 9:00 A.M. TO NOON THURSDAYS,AEN9209,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300101,101
01/11/2024 10:27 AM,FRANCES ST,NO PARKING 9:00 A.M. TO NOON THURSDAYS,ATV4132,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300102,102
01/11/2024 10:28 AM,FRANCES ST,NO PARKING 9:00 A.M. TO NOON THURSDAYS,BR55984,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300103,103
01/11/2024 10:31 AM,FRANCES ST,NO PARKING 9:00 A.M. TO NOON THURSDAYS,746WHJ,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300104,104
01/11/2024 10:35 AM,HENRY ST,NO PARKING 9:00 A.M. TO NOON THURSDAYS,AHA5809,W048 WARNING - STREET CLEAN/MAINTENANCE REGULATIONS,24P1300105,105
01/11/2024 10:36 AM,HENRY ST,NO PARKING 9:00 A.M. TO NOON THURSDAYS,469WUT,W048 WARNING - STREET CLEAN/MAINTENANCE REGULATIONS,24P1300106,106
01/11/2024 10:46 AM,JOHNSON ST,NO PARKING 8:00 A.M. TO NOON THURSDAYS,ABU6540,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300107,107
01/11/2024 10:51 AM,FRANKLIN ST,NO PARKING 8:00 A.M. TO NOON THURSDAYS,523ZXD,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300108,108
01/11/2024 10:53 AM,FRANKLIN ST,NO PARKING 8:00 A.M. TO NOON THURSDAYS,510MRK,W048 WARNING - STREET CLEAN/MAINTENANCE REGULATIONS,24P1300109,109
01/11/2024 10:55 AM,FRANKLIN ST,NO PARKING 8:00 A.M. TO NOON THURSDAYS,613ZTA,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300110,110
01/11/2024 10:58 AM,FRANKLIN ST,NO PARKING 8:00 A.M. TO NOON THURSDAYS,SL9241,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300111,111
01/11/2024 11:01 AM,FRANKLIN ST,NO PARKING 8:00 A.M. TO NOON THURSDAYS,ND1D2W,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300112,112
01/11/2024 11:04 AM,FRANKLIN ST,NO PARKING 8:00 A.M. TO NOON THURSDAYS,ED93368,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300113,113
01/11/2024 11:07 AM,FRANKLIN ST,NO PARKING 8:00 A.M. TO NOON THURSDAYS,ARM7307,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300114,114
01/11/2024 11:22 AM,WILSON ST,PRIVATE PARKING,BKJ4486,083 POSTED PRIVATE OR PUBLIC PROPERTY,24P1300115,115
01/11/2024 11:25 AM,WILSON ST,PRIVATE PARKING,TC3705,083 POSTED PRIVATE OR PUBLIC PROPERTY,24P1300116,116
01/11/2024 11:28 AM,WILSON ST,PRIVATE PARKING,AVS4212,083 POSTED PRIVATE OR PUBLIC PROPERTY,24P1300117,117
01/11/2024 11:31 AM,WILSON ST,PRIVATE PARKING,ARJ2218,083 POSTED PRIVATE OR PUBLIC PROPERTY,24P1300118,118
01/11/2024 11:35 AM,WILSON ST,PRIVATE PARKING,AKZ8067,083 POSTED PRIVATE OR PUBLIC PROPERTY,24P1300119,119
01/11/2024 11:36 AM,WILSON ST,PRIVATE PARKING,AUG6569,083 POSTED PRIVATE OR PUBLIC PROPERTY,24P1300120,120
01/11/2024 11:38 AM,WILSON ST,PRIVATE PARKING,AMR8115,083 POSTED PRIVATE OR PUBLIC PROPERTY,24P1300121,121
01/11/2024 11:58 AM,GILMAN ST,PRIVATE PARKING,AZ86709,083 POSTED PRIVATE OR PUBLIC PROPERTY,24P1300122,122
01/11/2024 12:39 PM,LANGDON ST,2 FEET ONTO CROSSWALK,UU5862,057 NO STOP/STAND/PARK ON CROSSWALK,24P1300123,123
01/11/2024 12:43 PM,LANGDON ST,2 FEET ONTO CROSSWALK,UU5862,TOW TOW FEE,24P1300124,124
01/11/2024 12:43 PM,LANGDON ST,2 FEET ONTO CROSSWALK,UU5862,057 NO STOP/STAND/PARK ON CROSSWALK,24P1300125,125
01/12/2024 08:22 AM,JOHNSON ST,NO PARKING 8:00 A.M. TO NOON FRIDAYS,AVC6021,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300126,126
01/12/2024 08:30 AM,HANCOCK ST,NO PARKING 8:00 A.M. TO NOON FRIDAYS,AUJ7618,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300127,127
01/12/2024 08:36 AM,HANCOCK ST,NO PARKING 8:00 A.M. TO NOON FRIDAYS,AGC4930,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300128,128
01/12/2024 08:36 AM,HANCOCK ST,NO PARKING 8:00 A.M. TO NOON FRIDAYS,AGC4930,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300129,129
01/12/2024 08:41 AM,FRANKLIN ST,NO PARKING 8:00 A.M. TO NOON FRIDAYS,ADM3876,W048 WARNING - STREET CLEAN/MAINTENANCE REGULATIONS,24P1300130,130
01/12/2024 08:45 AM,FRANKLIN ST,NO PARKING 8:00 A.M. TO NOON FRIDAYS,510MRK,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300131,131
01/12/2024 08:47 AM,FRANKLIN ST,NO PARKING 8:00 A.M. TO NOON FRIDAYS,ED93368,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300132,132
01/12/2024 08:56 AM,FRANKLIN ST,NO PARKING 8:00 A.M. TO NOON FRIDAYS,66A29G,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300133,133
01/12/2024 09:01 AM,HAMILTON ST,NO PARKING 8:00 A.M. TO NOON FRIDAYS,602YKC,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300134,134
01/12/2024 09:06 AM,MIFFLIN ST,NO PARKING 8:00 A.M. TO NOON FRIDAYS,AVR1356,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300135,135
01/12/2024 09:07 AM,MIFFLIN ST,NO PARKING 8:00 A.M. TO NOON FRIDAYS,104YPM,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300136,136
01/12/2024 09:11 AM,MIFFLIN ST,NO PARKING 8:00 A.M. TO NOON FRIDAYS,ABL7932,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300137,137
01/12/2024 09:19 AM,FRANKLIN ST,NO PARKING 9:00 A.M. TO NOON FRIDAYS,ASY3302,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300138,138
01/12/2024 09:24 AM,CARROLL ST,NO PARKING 9:00 A.M. TO NOON FRIDAYS,AJD4116,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300139,139
01/12/2024 09:25 AM,CARROLL ST,NO PARKING 9:00 A.M. TO NOON FRIDAYS,AAV6313,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300140,140
01/12/2024 09:30 AM,CARROLL ST,NO PARKING 9:00 A.M. TO NOON FRIDAYS,AUD6352,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300141,141
01/12/2024 09:33 AM,CARROLL ST,NO PARKING 9:00 A.M. TO NOON FRIDAYS,ATC7004,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300142,142
01/12/2024 09:40 AM,WISCONSIN AVE,NO PARKING 9:00 A.M. TO NOON FRIDAYS,AMX8081,W048 WARNING - STREET CLEAN/MAINTENANCE REGULATIONS,24P1300143,143
01/12/2024 09:44 AM,WISCONSIN AVE,NO PARKING 9:00 A.M. TO NOON FRIDAYS,198YNC,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300144,144
01/12/2024 09:46 AM,WISCONSIN AVE,NO PARKING 9:00 A.M. TO NOON FRIDAYS,854XJS,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300145,145
01/12/2024 09:55 AM,GILMAN ST,NO PARKING 9:00 A.M. TO NOON FRIDAYS,232ZRS,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300146,146
01/12/2024 10:02 AM,HENRY ST,NO PARKING 9:00 A.M. TO NOON FRIDAYS,GSY2274,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300147,147
01/12/2024 10:04 AM,HENRY ST,NO PARKING 9:00 A.M. TO NOON FRIDAYS,ATN5170,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300148,148
01/12/2024 10:08 AM,HENRY ST,NO PARKING 9:00 A.M. TO NOON FRIDAYS,UJM4407,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300149,149
01/12/2024 10:11 AM,HENRY ST,NO PARKING 9:00 A.M. TO NOON FRIDAYS,AAP3454,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300150,150
01/12/2024 10:20 AM,HANCOCK ST,NO PARKING 8:00 A.M. TO NOON FRIDAYS,ATH5270,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1300151,151
01/16/2024 09:26 AM,BRAXTON PL,NO PARKING 8:00 A.M. TO NOON TUESDAYS,ACB2764,W048 WARNING - STREET CLEAN/MAINTENANCE REGULATIONS,24P1300152,152
01/16/2024 09:30 AM,BRAXTON PL,NO PARKING 8:00 A.M. TO NOON TUESDAYS,255VUN,W048 WARNING - STREET CLEAN/MAINTENANCE REGULATIONS,24P1300153,153
