Date Issue,Location,Comment,License Plate,Type,Ticket #
01/03/2024 12:45 PM,KING ST,METER ENFORCED 8AM -6PM MONDAY-SATURDAY,ALU6936,009 EXPIRED METER (ON STREET),24P3200014
01/03/2024 01:02 PM,WILSON ST,METER ENFORCED 8AM -6PM MONDAY-SATURDAY,AJZ5702,009 EXPIRED METER (ON STREET),24P3200015
01/04/2024 08:26 AM,DOTY ST,METER ENFORCED 8AM -6PM MONDAY-SATURDAY,SU4785,009 EXPIRED METER (ON STREET),24P3200016
01/04/2024 09:04 AM,BUTLER ST,METER ENFORCED 8AM -6PM MONDAY-SATURDAY,478YFH,009 EXPIRED METER (ON STREET),24P3200017
01/04/2024 09:38 AM,MIFFLIN ST,METER ENFORCED 8AM -6PM MONDAY-SATURDAY,T2RAPEX,009 EXPIRED METER (ON STREET),24P3200018
01/04/2024 09:48 AM,WEBSTER ST,METER ENFORCED 8AM -6PM MONDAY-SATURDAY,AJY9022,009 EXPIRED METER (ON STREET),24P3200019
01/04/2024 09:54 AM,HAMILTON ST,METER ENFORCED 8AM -6PM MONDAY-SATURDAY,HE8382,009 EXPIRED METER (ON STREET),24P3200020
01/04/2024 09:57 AM,PINCKNEY ST,METER ENFORCED 8AM -6PM MONDAY-SATURDAY,AWB7554,009 EXPIRED METER (ON STREET),24P3200021
01/04/2024 10:04 AM,WISCONSIN AVE,METER ENFORCED 8AM -6PM MONDAY-SATURDAY,TJK01,009 EXPIRED METER (ON STREET),24P3200022
01/04/2024 10:10 AM,MIFFLIN ST,METER ENFORCED 8AM -6PM MONDAY-SATURDAY,APH8391,009 EXPIRED METER (ON STREET),24P3200023
01/04/2024 11:24 AM,WEBSTER ST,METER ENFORCED 8AM -6PM MONDAY-SATURDAY,ASN7454,009 EXPIRED METER (ON STREET),24P3200024
01/04/2024 12:32 PM,MAIN ST,METER ENFORCED 8AM -6PM MONDAY-SATURDAY,684ZXJ,009 EXPIRED METER (ON STREET),24P3200025
01/04/2024 12:39 PM,MAIN ST,METER ENFORCED 8AM -6PM MONDAY-SATURDAY,AUD9549,009 EXPIRED METER (ON STREET),24P3200026
01/04/2024 12:44 PM,BUTLER ST,METER ENFORCED 8AM -6PM MONDAY-SATURDAY,634PHY,009 EXPIRED METER (ON STREET),24P3200027
01/04/2024 12:47 PM,BUTLER ST,METER ENFORCED 8AM -6PM MONDAY-SATURDAY,425VVP,009 EXPIRED METER (ON STREET),24P3200028
01/05/2024 08:08 AM,MARTIN LUTHER KING JR BLVD,METER ENFORCED 8AM -6PM MONDAY-SATURDAY,XD75994,009 EXPIRED METER (ON STREET),24P3200029
01/05/2024 08:15 AM,WILSON ST,METER ENFORCED 8AM -6PM MONDAY-SATURDAY,FP207581,009 EXPIRED METER (ON STREET),24P3200030
01/05/2024 08:18 AM,WILSON ST,METER ENFORCED 8AM -6PM MONDAY-SATURDAY,AVA6568,009 EXPIRED METER (ON STREET),24P3200031
01/05/2024 08:27 AM,PINCKNEY ST,METER ENFORCED 8AM -6PM MONDAY-SATURDAY,AVN9424,009 EXPIRED METER (ON STREET),24P3200032
01/05/2024 08:31 AM,WEBSTER ST,METER ENFORCED 8AM -6PM MONDAY-SATURDAY,ALK8843,009 EXPIRED METER (ON STREET),24P3200033
01/05/2024 08:39 AM,MARTIN LUTHER KING JR BLVD,METER ENFORCED 8AM -6PM MONDAY-SATURDAY,TS6636,009 EXPIRED METER (ON STREET),24P3200034
01/05/2024 09:01 AM,WILSON ST,METER ENFORCED 8AM -6PM MONDAY-SATURDAY,APN4628,009 EXPIRED METER (ON STREET),24P3200035
01/05/2024 09:57 AM,WEBSTER ST,METER ENFORCED 8AM -6PM MONDAY-SATURDAY,MR6795,009 EXPIRED METER (ON STREET),24P3200036
01/05/2024 10:01 AM,WEBSTER ST,METER ENFORCED 8AM -6PM MONDAY-SATURDAY,KW3137,009 EXPIRED METER (ON STREET),24P3200037
01/05/2024 10:09 AM,WEBSTER ST,NO DISABLED HANG TAG DISPLAYED PARKED IN DIS. STALL,TR4770,016 DISABLED PARKING VIOLATION,24P3200038
01/05/2024 10:27 AM,WEBSTER ST,METER ENFORCED 8AM-6PM MONDAY - SATURDAY,999MLL,009 EXPIRED METER (ON STREET),24P3200039
01/05/2024 11:42 AM,WILSON ST,METER ENFORCED 8AM-6PM MONDAY - SATURDAY/8:18AM- 1ST TICKET,AVA6568,010 OVER TIME LIMIT AT SAME METER,24P3200040
01/05/2024 11:48 AM,PINCKNEY ST,METER ENFORCED 8AM-6PM MONDAY - SATURDAY,AGH5972,009 EXPIRED METER (ON STREET),24P3200041
01/05/2024 11:52 AM,KING ST,METER ENFORCED 8AM-6PM MONDAY - SATURDAY,ADA5399,009 EXPIRED METER (ON STREET),24P3200042
01/05/2024 12:04 PM,BUTLER ST,METER ENFORCED 8AM-6PM MONDAY - SATURDAY,888MXF,009 EXPIRED METER (ON STREET),24P3200043
01/05/2024 12:44 PM,WEBSTER ST,METER ENFORCED 8AM-6PM MONDAY - SATURDAY,ACH1552,009 EXPIRED METER (ON STREET),24P3200044
01/05/2024 12:53 PM,MAIN ST,METER ENFORCED 8AM-6PM MONDAY - SATURDAY,AEP7823,009 EXPIRED METER (ON STREET),24P3200045
01/05/2024 12:58 PM,MAIN ST,METER ENFORCED 8AM-6PM MONDAY - SATURDAY,921ZYN,009 EXPIRED METER (ON STREET),24P3200046
01/05/2024 01:03 PM,BUTLER ST,METER ENFORCED 8AM-6PM MONDAY - SATURDAY,SW7246,009 EXPIRED METER (ON STREET),24P3200047
01/05/2024 01:47 PM,HAMILTON ST,METER ENFORCED 8AM-6PM MONDAY - SATURDAY,Not Found,009 EXPIRED METER (ON STREET),24P3200048
01/05/2024 01:53 PM,HAMILTON ST,METER ENFORCED 8AM-6PM MONDAY - SATURDAY,TT3604,009 EXPIRED METER (ON STREET),24P3200049
01/08/2024 04:41 PM,KING ST,METER ENFORCED 8AM-6PM MONDAY - SATURDAY,788ZDE,009 EXPIRED METER (ON STREET),24P3200050
01/08/2024 05:08 PM,HAMILTON ST,METER ENFORCED 8AM-6PM MONDAY - SATURDAY,EB29454,009 EXPIRED METER (ON STREET),24P3200051
01/08/2024 05:14 PM,WEBSTER ST,METER ENFORCED 8AM-6PM MONDAY - SATURDAY,ACU4492,009 EXPIRED METER (ON STREET),24P3200052
01/08/2024 05:16 PM,WEBSTER ST,METER ENFORCED 8AM-6PM MONDAY - SATURDAY,AMA9127,009 EXPIRED METER (ON STREET),24P3200053
01/09/2024 05:00 PM,WILSON ST,METER ENFORCED 8AM-6PM MONDAY - SATURDAY,ARH5339,009 EXPIRED METER (ON STREET),24P3200054
01/09/2024 05:08 PM,BUTLER ST,METER ENFORCED 8AM-6PM MONDAY - SATURDAY,34414U,009 EXPIRED METER (ON STREET),24P3200055
01/09/2024 05:11 PM,BUTLER ST,METER ENFORCED 8AM-6PM MONDAY - SATURDAY,AAY2212,009 EXPIRED METER (ON STREET),24P3200056
01/11/2024 05:23 PM,JOHNSON ST,RESIDENT PARKING ONLY,ALU9194,083 POSTED PRIVATE OR PUBLIC PROPERTY,24P3200057
01/11/2024 05:34 PM,JOHNSON ST,RESIDENT PARKING ONLY,VBD965,083 POSTED PRIVATE OR PUBLIC PROPERTY,24P3200058
01/11/2024 05:37 PM,JOHNSON ST,RESIDENT PARKING ONLY,MG6408,083 POSTED PRIVATE OR PUBLIC PROPERTY,24P3200059
01/12/2024 06:39 PM,RUTLEDGE ST,PARKED RIGHT AT DRIVEWAY ENTRANCE,APY1627,072 LESS 4' OF DRIVEWAY/ALLEY/PRVT DRIVE,24P3200060
01/12/2024 06:39 PM,RUTLEDGE ST,PARKED RIGHT AT DRIVEWAY ENTRANCE,APY1627,TOW TOW FEE,24P3200061
01/12/2024 08:34 PM,SAUK RIDGE TRL,BLOCKING DRIVEWAY OF APARTMENT COMPLEX,Not Found,023 PRIV. DRIVEWAY/UNIMPROVED YARD,24P3200062
01/12/2024 08:34 PM,SAUK RIDGE TRL,BLOCKING DRIVEWAY OF APARTMENT COMPLEX,Not Found,TOW TOW FEE,24P3200063
01/13/2024 03:29 PM,HILLCREST DR,"100% IN VIOLATION, PARKED OVER DRIVEWAY LINES",APC9588,072 LESS 4' OF DRIVEWAY/ALLEY/PRVT DRIVE,24P3200064
01/13/2024 03:29 PM,HILLCREST DR,"100% IN VIOLATION, PARKED OVER DRIVEWAY LINES",APC9588,TOW TOW FEE,24P3200065
01/13/2024 05:15 PM,ALLIED DR,NO PARKING UNAUTHORIZED VEHICLES WILL BE,SWF2755,083 POSTED PRIVATE OR PUBLIC PROPERTY,24P3200066
01/13/2024 05:17 PM,ALLIED DR,NO PARKING UNAUTHORIZED VEHICLES WILL BE,SWF2755,083 POSTED PRIVATE OR PUBLIC PROPERTY,24P3200067
01/13/2024 05:19 PM,ALLIED DR,NO PARKING UNAUTHORIZED VEHICLES WILL BE,AVC5684,083 POSTED PRIVATE OR PUBLIC PROPERTY,24P3200068
01/13/2024 05:21 PM,ALLIED DR,NO PARKING UNAUTHORIZED VEHICLES WILL BE,ALP3613,083 POSTED PRIVATE OR PUBLIC PROPERTY,24P3200069
01/13/2024 08:46 PM,MORRAINE VIEW DR,PARKED APPROX 3 FT FROM CURB,ASN7522,077 VEHICLE OVER 12 in FROM CURB,24P3200070
01/16/2024 03:33 PM,SOMMERS AVE,NO PARKING HERE TO CORNER W/ ARROW,ASF4469,075 RESTRICTED BY SIGNS,24P3200071
01/16/2024 07:22 PM,LIVINGSTON ST,PARKED APPOX. 4' OVER DRIVEWAY,ANV4433,072 LESS 4' OF DRIVEWAY/ALLEY/PRVT DRIVE,24P3200072
01/16/2024 07:22 PM,LIVINGSTON ST,PARKED APPOX. 4' OVER DRIVEWAY,ANV4433,TOW TOW FEE,24P3200073
01/16/2024 09:04 PM,BEDFORD ST,PARKED APPROX. 3FT OVER DRIVE WAY,AGP1241,072 LESS 4' OF DRIVEWAY/ALLEY/PRVT DRIVE,24P3200074
01/16/2024 09:05 PM,BEDFORD ST,PARKED APPROX. 3FT OVER DRIVE WAY,AGP1241,072 LESS 4' OF DRIVEWAY/ALLEY/PRVT DRIVE,24P3200075
01/16/2024 09:05 PM,BEDFORD ST,PARKED APPROX. 3FT OVER DRIVE WAY,AGP1241,TOW TOW FEE,24P3200076
01/17/2024 03:16 PM,WILSON ST,METER ENFORCED 8AM-6PM MON-SAT/ SMALL VEH. ONLY,618ZGL,009 EXPIRED METER (ON STREET),24P3200077
01/17/2024 03:34 PM,KING ST,METER ENFORCED 8AM-6PM MON-SAT,APB7271,009 EXPIRED METER (ON STREET),24P3200078
01/17/2024 03:37 PM,KING ST,METER ENFORCED 8AM-6PM MON-SAT,529ZPK,009 EXPIRED METER (ON STREET),24P3200079
01/17/2024 05:06 PM,WILSON ST,METER ENFORCED 8AM-6PM MON-SAT,AUU8353,009 EXPIRED METER (ON STREET),24P3200080
01/17/2024 05:12 PM,BUTLER ST,METER ENFORCED 8AM-6PM MON-SAT,10115AT,009 EXPIRED METER (ON STREET),24P3200081
01/17/2024 05:27 PM,MAIN ST,METER ENFORCED 8AM-6PM MON-SAT,309WJE,009 EXPIRED METER (ON STREET),24P3200082
01/17/2024 06:37 PM,CHADBOURNE AVE,APPROX. 1.5FT OVER DRIVEWAY,AUM9117,072 LESS 4' OF DRIVEWAY/ALLEY/PRVT DRIVE,24P3200083
01/17/2024 06:37 PM,CHADBOURNE AVE,APPROX. 1.5FT OVER DRIVEWAY,AUM9117,TOW TOW FEE,24P3200084
01/18/2024 03:49 PM,LANGDON ST,METER ENFORCED 8AM-6PM MONDAY- SATURDAY,ANH4347,009 EXPIRED METER (ON STREET),24P3200085
01/18/2024 03:55 PM,LANGDON ST,METER ENFORCED 8AM-6PM MONDAY- SATURDAY,AJY8946,009 EXPIRED METER (ON STREET),24P3200086
01/18/2024 04:00 PM,LANGDON ST,METER ENFORCED 8AM-6PM MONDAY- SATURDAY,463WJB,009 EXPIRED METER (ON STREET),24P3200087
01/18/2024 04:05 PM,LANGDON ST,METER ENFORCED 8AM-6PM MONDAY- SATURDAY,AUH6986,009 EXPIRED METER (ON STREET),24P3200088
01/18/2024 04:07 PM,LANGDON ST,METER ENFORCED 8AM-6PM MONDAY- SATURDAY,APW9646,009 EXPIRED METER (ON STREET),24P3200089
01/18/2024 04:10 PM,LANGDON ST,METER ENFORCED 8AM-6PM MONDAY- SATURDAY,AAV9426,009 EXPIRED METER (ON STREET),24P3200090
01/18/2024 04:55 PM,UNIVERSITY AVE,100% IN VIOLATION,ARX2307,046 NO PARKING ANYTIME,24P3200091
01/18/2024 04:55 PM,UNIVERSITY AVE,100% IN VIOLATION,ARX2307,TOW TOW FEE,24P3200092
01/19/2024 03:14 PM,BUTLER ST,METER ENFORCED 8AM-6PM MONDAY - SATURDAY,AFH5134,009 EXPIRED METER (ON STREET),24P3200093
01/19/2024 03:27 PM,WEBSTER ST,METER ENFORCED 8AM-6PM MONDAY - SATURDAY,218YXS,009 EXPIRED METER (ON STREET),24P3200094
01/19/2024 03:42 PM,WEBSTER ST,METER ENFORCED 8AM-6PM MONDAY - SATURDAY,P881453,009 EXPIRED METER (ON STREET),24P3200095
01/19/2024 03:49 PM,WEBSTER ST,METER ENFORCED 8AM-6PM MONDAY - SATURDAY,Not Found,009 EXPIRED METER (ON STREET),24P3200096
01/19/2024 04:55 PM,DUNNING ST,100% IN VIOLATION,APU5552,072 LESS 4' OF DRIVEWAY/ALLEY/PRVT DRIVE,24P3200097
01/19/2024 04:55 PM,DUNNING ST,100% IN VIOLATION,APU5552,TOW TOW FEE,24P3200098
01/19/2024 08:53 PM,BRITTINGHAM PL,APPROX 5 FT FROM HYDRANT,ARL7408,071 LESS THAN 10' OF FIRE HYDRANT,24P3200099
01/19/2024 09:12 PM,FRANCES ST,100% IN VIOLATION,AUJ7579,W071 WARNING - LESS THAN 10' OF FIRE HYDRANT,24P3200100
01/22/2024 09:12 AM,SPRING ST,NO PARKING 8AM-NOON MONDAYS W/ ARROWS,141ZWY,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200101
01/22/2024 09:13 AM,SPRING ST,NO PARKING 8AM-NOON MONDAYS W/ ARROWS,ASY4253,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200102
01/22/2024 09:14 AM,SPRING ST,NO PARKING 8AM-NOON MONDAYS W/ ARROWS,731XJR,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200103
01/22/2024 09:16 AM,SPRING ST,NO PARKING 8AM-NOON MONDAYS W/ ARROWS,NNA944,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200104
01/22/2024 09:21 AM,SPRING ST,NO PARKING 8AM-NOON MONDAYS W/ ARROWS,6HTX258,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200105
01/22/2024 09:37 AM,FAHRENBROOK CT,NO PARKING 8AM-NOON MONDAYS W/ ARROWS,ALX1511,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200106
01/22/2024 09:39 AM,FAHRENBROOK CT,NO PARKING 8AM-NOON MONDAYS W/ ARROWS,426,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200107
01/22/2024 09:42 AM,FAHRENBROOK CT,NO PARKING 8AM-NOON MONDAYS W/ ARROWS,AFW1386,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200108
01/22/2024 09:43 AM,FAHRENBROOK CT,NO PARKING 8AM-NOON MONDAYS W/ ARROWS,APY6448,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200109
01/22/2024 09:48 AM,FAHRENBROOK CT,NO PARKING 8AM-NOON MONDAYS W/ ARROWS,ASR5300,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200110
01/22/2024 09:49 AM,FAHRENBROOK CT,NO PARKING 8AM-NOON MONDAYS W/ ARROWS,AKD8305,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200111
01/22/2024 09:51 AM,FAHRENBROOK CT,NO PARKING 8AM-NOON MONDAYS W/ ARROWS,824URL,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200112
01/22/2024 09:53 AM,FAHRENBROOK CT,NO PARKING 8AM-NOON MONDAYS W/ ARROWS,ANC6347,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200113
01/22/2024 09:55 AM,FAHRENBROOK CT,NO PARKING 8AM-NOON MONDAYS W/ ARROWS,DNUM60,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200114
01/22/2024 10:01 AM,COLLEGE CT,NO PARKING 8AM-NOON MONDAYS W/ ARROWS,ABC7043,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200115
01/22/2024 10:33 AM,CEDAR ST,NO PARKING 8AM-NOON MONDAYS W/ ARROWS,AKU8524,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200116
01/22/2024 10:51 AM,MIDLAND ST,NO PARKING 8AM-NOON MONDAYS W/ ARROWS,ANW9865,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200117
01/22/2024 10:53 AM,MIDLAND ST,NO PARKING 8AM-NOON MONDAYS W/ ARROWS,ALZ7544,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200118
01/23/2024 08:51 AM,BRAXTON PL,NO PARKING 8AM-12PM TUESDAYS,AGE1042,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200119
01/23/2024 10:43 AM,WASHINGTON AVE,NO PARKING 10:30-2PM TUESDAYS,LULUB0S,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200120
01/23/2024 10:47 AM,WASHINGTON AVE,NO PARKING 10:30-2PM TUESDAYS,AKM7094,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200121
01/23/2024 10:52 AM,WASHINGTON AVE,NO PARKING 10:30-2PM TUESDAYS W/ ARROWS,8XRA035,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200122
01/23/2024 11:07 AM,MAIN ST,NO PARKING 10:30-2PM TUESDAYS,196SMX,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200123
01/23/2024 11:09 AM,MAIN ST,NO PARKING 10:30-2PM TUESDAYS,680UUX,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200124
01/23/2024 11:12 AM,MAIN ST,NO PARKING 10:30-2PM TUESDAYS,ANT8287,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200125
01/23/2024 11:14 AM,MAIN ST,NO PARKING 10:30-2PM TUESDAYS,AFY6524,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200126
01/23/2024 11:27 AM,BRITTINGHAM PL,NO PARKING 10:30-2PM TUESDAYS,ASW7337,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200127
01/23/2024 12:05 PM,MAIN ST,2HR PARKING 8AM-6PM/ PER DOT PL. EX. 11/30/23 CHALKED @955AM,AHT1756,050 UNREG.VEH/IMPROPER DISPLAY,24P3200128
01/23/2024 12:05 PM,MAIN ST,2HR PARKING 8AM-6PM/ PER DOT PL. EX. 11/30/23 CHALKED @955AM,AHT1756,005 2 HR LIMIT DURING POSTED TIMES,24P3200129
01/23/2024 12:11 PM,MAIN ST,2HR PARKING 8AM- 6PM CHALKED @955AM,8XTE265,005 2 HR LIMIT DURING POSTED TIMES,24P3200130
01/23/2024 12:15 PM,MAIN ST,2HR PARKING 8AM- 6PM CHALKED @955AM,APZ7554,005 2 HR LIMIT DURING POSTED TIMES,24P3200131
01/23/2024 12:30 PM,MAIN ST,2HR PARKING 8AM- 6PM CHALKED @10:10AM,116741,005 2 HR LIMIT DURING POSTED TIMES,24P3200132
01/25/2024 09:20 AM,DAYTON ST,NO PARKING 9AM- NOON THURSDAYS,394TTF,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200133
01/25/2024 09:23 AM,DAYTON ST,NO PARKING 9AM- NOON THURSDAYS,ATC9917,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200134
01/25/2024 09:26 AM,DAYTON ST,NO PARKING 9AM- NOON THURSDAYS,GK3V4W,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200135
01/25/2024 09:28 AM,DAYTON ST,NO PARKING 9AM- NOON THURSDAYS,ASL2672,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200136
01/25/2024 09:30 AM,DAYTON ST,NO PARKING 9AM- NOON THURSDAYS,APY2906,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200137
01/25/2024 09:32 AM,DAYTON ST,NO PARKING 9AM- NOON THURSDAYS,AMX8065,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200138
01/25/2024 09:41 AM,MARION ST,NO PARKING 9AM- NOON THURSDAYS,DG1269,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200139
01/25/2024 09:52 AM,HENRY ST,NO PARKING 9AM- NOON THURSDAYS,ARC7325,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200140
01/25/2024 09:55 AM,HENRY ST,NO PARKING 9AM- NOON THURSDAYS,ABT3734,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200141
01/25/2024 10:03 AM,HENRY ST,NO PARKING 9AM- NOON THURSDAYS,225ZDG,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200142
01/25/2024 10:05 AM,HENRY ST,NO PARKING 9AM- NOON THURSDAYS,AGW3993,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200143
01/25/2024 10:21 AM,MAIN ST,NO PARKING 9AM- NOON THURSDAYS,ANK1905,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200144
01/25/2024 10:24 AM,MAIN ST,NO PARKING 9AM- NOON THURSDAYS,ASH8644,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200145
01/25/2024 10:28 AM,MAIN ST,NO PARKING 9AM- NOON THURSDAYS,AEC4241,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200146
01/25/2024 10:33 AM,BEDFORD ST,NO PARKING 9AM- NOON THURSDAYS,AWE1141,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200147
01/25/2024 10:35 AM,BEDFORD ST,NO PARKING 9AM- NOON THURSDAYS,866XLS,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200148
01/25/2024 10:41 AM,BEDFORD ST,NO PARKING 9AM- NOON THURSDAYS,APC5378,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200149
01/25/2024 10:42 AM,BEDFORD ST,NO PARKING 9AM- NOON THURSDAYS,APC5378,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200150
01/25/2024 10:43 AM,BEDFORD ST,NO PARKING 9AM- NOON THURSDAYS,520HZM,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200151
01/25/2024 10:52 AM,BASSETT ST,NO PARKING 9AM- NOON THURSDAYS W/ ARROWS,KXX179,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200152
01/25/2024 10:57 AM,WILSON ST,NO PARKING 9AM- NOON THURSDAYS,AHM8566,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200153
01/25/2024 10:59 AM,WILSON ST,NO PARKING 9AM- NOON THURSDAYS,LSC129,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200154
01/25/2024 11:00 AM,WILSON ST,NO PARKING 9AM- NOON THURSDAYS,LSC129,W048 WARNING - STREET CLEAN/MAINTENANCE REGULATIONS,24P3200155
01/25/2024 11:02 AM,WILSON ST,NO PARKING 9AM- NOON THURSDAYS,AMV2465,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200156
01/25/2024 11:16 AM,WILSON ST,NO PARKING 9AM- NOON THURSDAYS,ARE3861,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200157
01/25/2024 11:18 AM,WILSON ST,NO PARKING 9AM- NOON THURSDAYS,AST1090,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200158
01/25/2024 11:23 AM,DOTY ST,NO PARKING 9AM- NOON THURSDAYS,AKE6373,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200159
01/25/2024 11:28 AM,DOTY ST,NO PARKING 9AM- NOON THURSDAYS,AED8064,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200160
01/25/2024 11:31 AM,DOTY ST,NO PARKING 9AM- NOON THURSDAYS,ADN2009,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200161
01/26/2024 09:20 AM,GILMAN ST,NO PARKING 9AM- NOON FRIDAYS,AMH9438,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200162
01/26/2024 09:21 AM,GILMAN ST,NO PARKING 9AM- NOON FRIDAYS,ARL2395,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200163
01/26/2024 09:22 AM,GILMAN ST,NO PARKING 9AM- NOON FRIDAYS,AGT7956,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200164
01/26/2024 09:25 AM,GILMAN ST,NO PARKING 9AM- NOON FRIDAYS,AVG8777,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200165
01/26/2024 09:37 AM,GILMAN ST,NO PARKING 9AM- NOON FRIDAYS/ SCOFFLAW,JAW5021,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200166
01/26/2024 09:37 AM,GILMAN ST,NO PARKING 9AM- NOON FRIDAYS/ SCOFFLAW,JAW5021,TOW TOW FEE,24P3200167
01/26/2024 09:40 AM,GILMAN ST,NO PARKING 9AM- NOON FRIDAYS,ENC5789,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P3200168
