Ticket #,Date Issue,Location,Type,Hour,Day
24P1101305,2024-04-29 11:46:00,FRANCES ST,Meter,11,Monday
24P1101306,2024-04-29 11:59:00,LAKE S,088,11,Monday
24P1101307,2024-04-29 12:07:00,LAKE ST,Meter,12,Monday
24P1101308,2024-04-29 12:11:00,LAKE ST,088,12,Monday
24P1101309,2024-04-29 12:21:00,BROOM ST,Meter,12,Monday
24P1101310,2024-04-29 12:37:00,CARROLL ST,Meter,12,Monday
24P1101311,2024-04-29 12:41:00,DOTY ST,Meter,12,Monday
24P1101312,2024-04-29 12:51:00,WILSON ST,Meter,12,Monday
24P1101313,2024-04-29 13:51:00,HAMILTON ST,010,13,Monday
24P1101314,2024-04-29 13:59:00,MAIN ST,010,13,Monday
24P1101315,2024-04-29 14:20:00,FRANCES ST,Meter,14,Monday
24P1101316,2024-04-29 14:26:00,FRANCES ST,Meter,14,Monday
24P1101317,2024-04-29 14:34:00,DAYTON ST,Meter,14,Monday
24P1101318,2024-04-29 14:37:00,DAYTON ST,Meter,14,Monday
24P1101319,2024-04-29 14:40:00,LAKE ST,Meter,14,Monday
24P1101320,2024-04-29 14:57:00,FRANCES ST,Meter,14,Monday
24P1101321,2024-04-29 15:04:00,LAKE ST,Meter,15,Monday
24P1101322,2024-04-29 15:08:00,LAKE ST,Meter,15,Monday
24P1101323,2024-04-29 15:11:00,LAKE ST,Meter,15,Monday
24P1101324,2024-04-29 15:25:00,GORHAM ST,010,15,Monday
24P1101325,2024-04-29 15:32:00,GORHAM ST,010,15,Monday
24P1101326,2024-04-29 15:38:00,BUCKEYE LOT,001,15,Monday
24P1101327,2024-04-29 15:43:00,BUCKEYE LOT,001,15,Monday
24P1101328,2024-04-29 15:48:00,GORHAM ST,010,15,Monday
24P1101329,2024-04-29 15:59:00,STATE ST CAPITOL RAMP,001,15,Monday
24P1101330,2024-04-30 09:08:00,BROOM ST,Meter,9,Tuesday
24P1101331,2024-04-30 09:12:00,MIFFLIN ST,Meter,9,Tuesday
24P1101332,2024-04-30 09:15:00,MIFFLIN ST,Meter,9,Tuesday
24P1101333,2024-04-30 09:28:00,GORHAM ST,Meter,9,Tuesday
24P1101334,2024-04-30 09:55:00,FRANCES ST,Meter,9,Tuesday
24P1101335,2024-04-30 10:05:00,FRANCES ST,050,10,Tuesday
24P1101336,2024-04-30 10:05:00,FRANCES ST,TOW,10,Tuesday
24P1101337,2024-04-30 10:15:00,FRANCES ST,Meter,10,Tuesday
24P1101338,2024-04-30 10:29:00,FRANCES ST,Meter,10,Tuesday
24P1101339,2024-04-30 10:33:00,FRANCES ST,Meter,10,Tuesday
24P1101340,2024-04-30 10:40:00,DAYTON ST,Meter,10,Tuesday
24P1101341,2024-04-30 10:44:00,LAKE ST,Meter,10,Tuesday
24P1101342,2024-04-30 10:59:00,LAKE ST,075,10,Tuesday
24P1101343,2024-04-30 11:08:00,LAKE ST,Meter,11,Tuesday
24P1101344,2024-04-30 11:25:00,LANGDON ST,Meter,11,Tuesday
24P1101345,2024-04-30 11:30:00,LANGDON ST,Meter,11,Tuesday
24P1101346,2024-04-30 11:36:00,LANGDON ST,075,11,Tuesday
24P1101347,2024-04-30 11:39:00,LANGDON ST,Meter,11,Tuesday
24P1101348,2024-04-30 11:44:00,LANGDON ST,Meter,11,Tuesday
24P1101349,2024-04-30 11:48:00,LANGDON ST,Meter,11,Tuesday
24P1101350,2024-05-01 09:12:00,BROOM ST,Meter,9,Wednesday
24P1101351,2024-05-01 09:20:00,GORHAM ST,Meter,9,Wednesday
24P1101352,2024-05-01 09:24:00,BROOM ST,Meter,9,Wednesday
24P1101353,2024-05-01 09:31:00,GORHAM ST,Meter,9,Wednesday
24P1101354,2024-05-01 09:41:00,STATE ST CAPITOL RAMP,001,9,Wednesday
24P1101355,2024-05-01 09:45:00,CARROLL ST,Meter,9,Wednesday
24P1101356,2024-05-01 09:52:00,CARROLL ST,Meter,9,Wednesday
24P1101357,2024-05-01 10:13:00,GILMAN ST,Meter,10,Wednesday
24P1101358,2024-05-01 10:16:00,GILMAN ST,Meter,10,Wednesday
24P1101359,2024-05-01 10:17:00,GILMAN ST,Meter,10,Wednesday
24P1101360,2024-05-01 10:26:00,GILMAN ST,Meter,10,Wednesday
24P1101361,2024-05-01 10:30:00,GILMAN ST,Meter,10,Wednesday
24P1101362,2024-05-01 10:36:00,FRANCES ST,Meter,10,Wednesday
24P1101363,2024-05-01 10:40:00,FRANCES ST,Meter,10,Wednesday
24P1101364,2024-05-01 10:48:00,LANGDON ST,Meter,10,Wednesday
24P1101365,2024-05-01 10:52:00,LANGDON ST,Meter,10,Wednesday
24P1101366,2024-05-01 10:57:00,LANGDON ST,Meter,10,Wednesday
24P1101367,2024-05-01 11:02:00,LANGDON ST,Meter,11,Wednesday
24P1101368,2024-05-01 11:05:00,LANGDON ST,Meter,11,Wednesday
24P1101369,2024-05-01 11:11:00,LAKE ST,Meter,11,Wednesday
24P1101370,2024-05-01 11:17:00,LAKE ST,Meter,11,Wednesday
24P1101371,2024-05-01 11:20:00,LAKE ST,Meter,11,Wednesday
24P1101372,2024-05-01 11:40:00,LAKE ST,088,11,Wednesday
24P1101373,2024-05-01 11:43:00,LAKE ST,Meter,11,Wednesday
24P1101374,2024-05-01 11:49:00,LANGDON ST,Meter,11,Wednesday
24P1101375,2024-05-01 11:57:00,LANGDON ST,Meter,11,Wednesday
24P1101376,2024-05-01 12:00:00,LANGDON ST,Meter,12,Wednesday
24P1101377,2024-05-01 12:04:00,LANGDON ST,Meter,12,Wednesday
24P1101378,2024-05-01 12:07:00,LANGDON ST,Meter,12,Wednesday
24P1101379,2024-05-01 12:10:00,LANGDON ST,Meter,12,Wednesday
24P1101380,2024-05-01 12:12:00,LANGDON ST,Meter,12,Wednesday
24P1101381,2024-05-01 12:15:00,LANGDON ST,Meter,12,Wednesday
24P1101382,2024-05-01 12:19:00,LANGDON ST,Meter,12,Wednesday
24P1101383,2024-05-01 12:24:00,LANGDON ST,Meter,12,Wednesday
24P1101384,2024-05-01 12:27:00,LANGDON ST,Meter,12,Wednesday
24P1101385,2024-05-01 13:49:00,WILSON ST,Meter,13,Wednesday
24P1101386,2024-05-01 14:45:00,FRANCES ST,Meter,14,Wednesday
24P1101387,2024-05-01 14:52:00,FRANCES ST,Meter,14,Wednesday
24P1101388,2024-05-01 14:55:00,FRANCES ST,088,14,Wednesday
24P1101389,2024-05-01 15:03:00,LAKE ST,088,15,Wednesday
24P1101390,2024-05-01 15:05:00,LAKE ST,088,15,Wednesday
24P1101391,2024-05-01 15:07:00,LAKE ST,088,15,Wednesday
24P1101392,2024-05-01 15:20:00,GILMAN ST,Meter,15,Wednesday
24P1101393,2024-05-01 15:25:00,GILMAN ST,Meter,15,Wednesday
24P1101394,2024-05-01 15:28:00,GILMAN ST,Meter,15,Wednesday
24P1101395,2024-05-01 15:31:00,GILMAN ST,Meter,15,Wednesday
24P1101396,2024-05-01 15:34:00,GILMAN ST,Meter,15,Wednesday
24P1101397,2024-05-01 15:37:00,GILMAN ST,Meter,15,Wednesday
24P1101398,2024-05-01 15:42:00,BUCKEYE LOT,001,15,Wednesday
24P1101399,2024-05-01 15:48:00,BUCKEYE LOT,022,15,Wednesday
24P1101400,2024-05-01 16:00:00,STATE ST CAPITOL RAMP,001,16,Wednesday
24P1101401,2024-05-02 08:57:00,WILSON ST,Meter,8,Thursday
24P1101402,2024-05-02 09:16:00,WILSON ST,Meter,9,Thursday
24P1101403,2024-05-02 09:27:00,DOTY ST,Meter,9,Thursday
24P1101404,2024-05-02 09:32:00,FAIRCHILD ST,Meter,9,Thursday
24P1101405,2024-05-02 09:34:00,FAIRCHILD ST,081,9,Thursday
24P1101406,2024-05-02 09:39:00,HAMILTON ST,Meter,9,Thursday
24P1101407,2024-05-02 09:48:00,MAIN ST,Meter,9,Thursday
24P1101408,2024-05-02 10:00:00,WASHINGTON AVE,Meter,10,Thursday
24P1101409,2024-05-02 10:05:00,BROOM ST,Meter,10,Thursday
24P1101410,2024-05-02 10:08:00,MIFFLIN ST,Meter,10,Thursday
24P1101411,2024-05-02 10:12:00,MIFFLIN ST,Meter,10,Thursday
24P1101412,2024-05-02 10:16:00,MIFFLIN ST,Meter,10,Thursday
24P1101413,2024-05-02 10:20:00,MIFFLIN ST,Meter,10,Thursday
24P1101414,2024-05-02 10:33:00,BROOM ST,Meter,10,Thursday
24P1101415,2024-05-02 10:47:00,FRANCES ST,Meter,10,Thursday
24P1101416,2024-05-02 10:57:00,FRANCES ST,Meter,10,Thursday
24P1101417,2024-05-02 11:03:00,FRANCES ST,Meter,11,Thursday
24P1101418,2024-05-02 11:09:00,FRANCES ST,Meter,11,Thursday
24P1101419,2024-05-02 11:12:00,FRANCES ST,Meter,11,Thursday
24P1101420,2024-05-02 11:15:00,FRANCES ST,Meter,11,Thursday
24P1101421,2024-05-02 11:19:00,DAYTON ST,Meter,11,Thursday
24P1101422,2024-05-02 11:23:00,DAYTON ST,Meter,11,Thursday
24P1101423,2024-05-02 11:25:00,DAYTON ST,Meter,11,Thursday
24P1101424,2024-05-02 11:29:00,DAYTON ST,Meter,11,Thursday
24P1101425,2024-05-02 11:32:00,LAKE ST,Meter,11,Thursday
24P1101426,2024-05-02 11:50:00,FRANCES ST,Meter,11,Thursday
24P1101427,2024-05-02 12:11:00,LAKE ST,Meter,12,Thursday
24P1101428,2024-05-02 12:18:00,LAKE ST,Meter,12,Thursday
24P1101429,2024-05-02 12:30:00,BROOM ST,Meter,12,Thursday
24P1101430,2024-05-02 13:49:00,WILSON ST,Meter,13,Thursday
