Date Issue,Location,Comment,License Plate,Type,Ticket #,Tick_Num,Type #
01/11/2024 03:23 AM,WEST LAWN AVE,PARKED ON EVEN SIDE,TE5989,148 148 - SNOW EMERGENCY 1A-7A,24P2900089,89,148
01/11/2024 03:27 AM,WEST LAWN AVE,PARKED ON EVEN SIDE,AES8884,148 148 - SNOW EMERGENCY 1A-7A,24P2900090,90,148
01/11/2024 03:36 AM,KEYES AVE,PARKED ON EVEN SIDE,AST8861,148 148 - SNOW EMERGENCY 1A-7A,24P2900091,91,148
01/11/2024 04:02 AM,FOX AVE,PARKED ON EVEN SIDE AND PLOW TRUCK COULD NOT PASS BY.,ANM6038,148 148 - SNOW EMERGENCY 1A-7A,24P2900092,92,148
01/11/2024 04:02 AM,FOX AVE,PARKED ON EVEN SIDE AND PLOW TRUCK COULD NOT PASS BY.,ANM6038,TOW TOW FEE,24P2900093,93,TOW
01/11/2024 04:28 AM,REGENT ST,PARKED ON EVEN SIDE,AAL8321,148 148 - SNOW EMERGENCY 1A-7A,24P2900094,94,148
01/11/2024 04:41 AM,FRANKLIN AVE,PARKED ON EVEN SIDE,CX74127,148 148 - SNOW EMERGENCY 1A-7A,24P2900095,95,148
01/11/2024 04:45 AM,FRANKLIN AVE,PARKED ON EVEN SIDE,FZM558,148 148 - SNOW EMERGENCY 1A-7A,24P2900096,96,148
01/11/2024 04:52 AM,LYNN TER,PARKED ON EVEN SIDE,ATA2229,148 148 - SNOW EMERGENCY 1A-7A,24P2900097,97,148
01/11/2024 04:56 AM,LYNN TER,PARKED ON EVEN SIDE,ATB4142,148 148 - SNOW EMERGENCY 1A-7A,24P2900098,98,148
01/11/2024 04:59 AM,LYNN TER,PARKED ON EVEN SIDE,AAV4834,148 148 - SNOW EMERGENCY 1A-7A,24P2900099,99,148
01/11/2024 05:02 AM,LYNN TER,PARKED ON EVEN SIDE,HZJ462,148 148 - SNOW EMERGENCY 1A-7A,24P2900100,100,148
01/11/2024 05:07 AM,LYNN TER,PARKED ON EVEN SIDE,AKT9828,148 148 - SNOW EMERGENCY 1A-7A,24P2900101,101,148
01/11/2024 05:10 AM,LYNN TER,PARKED ON EVEN SIDE,AJT9357,148 148 - SNOW EMERGENCY 1A-7A,24P2900102,102,148
01/11/2024 05:13 AM,LYNN TER,PARKED ON EVEN SIDE,ANY1046,148 148 - SNOW EMERGENCY 1A-7A,24P2900103,103,148
01/11/2024 05:17 AM,LYNN TER,PARKED ON EVEN SIDE,663YUF,148 148 - SNOW EMERGENCY 1A-7A,24P2900104,104,148
01/11/2024 05:21 AM,LYNN TER,PARKED ON EVEN SIDE,AVJ1783,148 148 - SNOW EMERGENCY 1A-7A,24P2900105,105,148
01/11/2024 05:24 AM,LYNN TER,PARKED ON EVEN SIDE,AUW8559,148 148 - SNOW EMERGENCY 1A-7A,24P2900106,106,148
01/11/2024 05:26 AM,LYNN TER,PARKED ON EVEN SIDE,LTC1945,148 148 - SNOW EMERGENCY 1A-7A,24P2900107,107,148
01/11/2024 05:51 AM,GRAND AVE,PARKED ON EVEN SIDE,501STB,148 148 - SNOW EMERGENCY 1A-7A,24P2900108,108,148
01/11/2024 06:12 AM,VIRGINIA TER,PARKED ON EVEN SIDE,808XXR,148 148 - SNOW EMERGENCY 1A-7A,24P2900109,109,148
01/11/2024 06:16 AM,RUGBY ROW,PARKED ON EVEN SIDE,NT8790,148 148 - SNOW EMERGENCY 1A-7A,24P2900110,110,148
01/11/2024 06:23 AM,ASH ST,PARKED ON EVEN SIDE,804SMZ,148 148 - SNOW EMERGENCY 1A-7A,24P2900111,111,148
01/11/2024 06:25 AM,ASH ST,PARKED ON EVEN SIDE,ACS4458,148 148 - SNOW EMERGENCY 1A-7A,24P2900112,112,148
01/13/2024 01:08 AM,HENRY ST,PARKED ON EVEN SIDE,ATU9379,148 148 - SNOW EMERGENCY 1A-7A,24P2900113,113,148
01/13/2024 01:08 AM,HENRY ST,PARKED ON EVEN SIDE,ATU9379,TOW TOW FEE,24P2900114,114,TOW
01/13/2024 01:23 AM,DOTY ST,PARKED ON EVEN SIDE,351WDM,148 148 - SNOW EMERGENCY 1A-7A,24P2900115,115,148
01/13/2024 01:23 AM,DOTY ST,PARKED ON EVEN SIDE,351WDM,TOW TOW FEE,24P2900116,116,TOW
01/13/2024 01:28 AM,DOTY ST,PARKED ON EVEN SIDE,APU6060,148 148 - SNOW EMERGENCY 1A-7A,24P2900117,117,148
01/13/2024 01:28 AM,DOTY ST,PARKED ON EVEN SIDE,APU6060,TOW TOW FEE,24P2900118,118,TOW
01/13/2024 01:32 AM,DOTY ST,PARKED ON EVEN SIDE,ATB4252,148 148 - SNOW EMERGENCY 1A-7A,24P2900119,119,148
01/13/2024 01:32 AM,DOTY ST,PARKED ON EVEN SIDE,ATB4252,TOW TOW FEE,24P2900120,120,TOW
01/13/2024 01:37 AM,DOTY ST,PARKED ON EVEN SIDE,9RP191,148 148 - SNOW EMERGENCY 1A-7A,24P2900121,121,148
01/13/2024 01:37 AM,DOTY ST,PARKED ON EVEN SIDE,9RP191,TOW TOW FEE,24P2900122,122,TOW
01/13/2024 01:41 AM,DOTY ST,PARKED ON EVEN SIDE,369XWR,148 148 - SNOW EMERGENCY 1A-7A,24P2900123,123,148
01/13/2024 01:41 AM,DOTY ST,PARKED ON EVEN SIDE,369XWR,TOW TOW FEE,24P2900124,124,TOW
01/13/2024 01:44 AM,DOTY ST,PARKED ON EVEN SIDE,AVR9981,148 148 - SNOW EMERGENCY 1A-7A,24P2900125,125,148
01/13/2024 01:44 AM,DOTY ST,PARKED ON EVEN SIDE,AVR9981,TOW TOW FEE,24P2900126,126,TOW
01/13/2024 01:45 AM,DOTY ST,PARKED ON EVEN SIDE,369XWR,148 148 - SNOW EMERGENCY 1A-7A,24P2900127,127,148
01/13/2024 01:45 AM,DOTY ST,PARKED ON EVEN SIDE,369XWR,TOW TOW FEE,24P2900128,128,TOW
01/13/2024 01:53 AM,DOTY ST,PARKED ON EVEN SIDE,AFW9265,148 148 - SNOW EMERGENCY 1A-7A,24P2900129,129,148
01/13/2024 01:53 AM,DOTY ST,PARKED ON EVEN SIDE,AFW9265,TOW TOW FEE,24P2900130,130,TOW
01/13/2024 01:57 AM,DOTY ST,PARKED ON EVEN SIDE,H38RAS,148 148 - SNOW EMERGENCY 1A-7A,24P2900131,131,148
01/13/2024 01:57 AM,DOTY ST,PARKED ON EVEN SIDE,H38RAS,TOW TOW FEE,24P2900132,132,TOW
01/13/2024 02:02 AM,DOTY ST,PARKED ON EVEN SIDE,APR2140,148 148 - SNOW EMERGENCY 1A-7A,24P2900133,133,148
01/13/2024 02:02 AM,DOTY ST,PARKED ON EVEN SIDE,APR2140,TOW TOW FEE,24P2900134,134,TOW
01/13/2024 02:06 AM,DOTY ST,PARKED ON EVEN SIDE,AEE1524,148 148 - SNOW EMERGENCY 1A-7A,24P2900135,135,148
01/13/2024 02:06 AM,DOTY ST,PARKED ON EVEN SIDE,AEE1524,TOW TOW FEE,24P2900136,136,TOW
01/13/2024 02:10 AM,DOTY ST,PARKED ON EVEN SIDE,792PXG,148 148 - SNOW EMERGENCY 1A-7A,24P2900137,137,148
01/13/2024 02:10 AM,DOTY ST,PARKED ON EVEN SIDE,792PXG,TOW TOW FEE,24P2900138,138,TOW
01/13/2024 02:14 AM,DOTY ST,PARKED ON EVEN SIDE,ARM4625,148 148 - SNOW EMERGENCY 1A-7A,24P2900139,139,148
01/13/2024 02:14 AM,DOTY ST,PARKED ON EVEN SIDE,ARM4625,TOW TOW FEE,24P2900140,140,TOW
01/13/2024 02:18 AM,DOTY ST,PARKED ON EVEN SIDE,130VNG,148 148 - SNOW EMERGENCY 1A-7A,24P2900141,141,148
01/13/2024 02:18 AM,DOTY ST,PARKED ON EVEN SIDE,130VNG,TOW TOW FEE,24P2900142,142,TOW
01/13/2024 02:23 AM,DOTY ST,PARKED ON EVEN SIDE,CT22359,148 148 - SNOW EMERGENCY 1A-7A,24P2900143,143,148
01/13/2024 02:23 AM,DOTY ST,PARKED ON EVEN SIDE,CT22359,TOW TOW FEE,24P2900144,144,TOW
01/13/2024 02:27 AM,DOTY ST,PARKED ON EVEN SIDE,38031U,148 148 - SNOW EMERGENCY 1A-7A,24P2900145,145,148
01/13/2024 02:27 AM,DOTY ST,PARKED ON EVEN SIDE,38031U,TOW TOW FEE,24P2900146,146,TOW
01/13/2024 02:31 AM,DOTY ST,PARKED ON EVEN SIDE,ANM6700,148 148 - SNOW EMERGENCY 1A-7A,24P2900147,147,148
01/13/2024 02:31 AM,DOTY ST,PARKED ON EVEN SIDE,ANM6700,TOW TOW FEE,24P2900148,148,TOW
01/13/2024 02:33 AM,DOTY ST,PARKED ON EVEN SIDE,ANM6700,TOW TOW FEE,24P2900149,149,TOW
01/13/2024 02:33 AM,DOTY ST,PARKED ON EVEN SIDE,ANM6700,148 148 - SNOW EMERGENCY 1A-7A,24P2900150,150,148
01/13/2024 02:34 AM,DOTY ST,PARKED ON EVEN SIDE,ANM6700,TOW TOW FEE,24P2900151,151,TOW
01/13/2024 02:34 AM,DOTY ST,PARKED ON EVEN SIDE,ANM6700,148 148 - SNOW EMERGENCY 1A-7A,24P2900152,152,148
01/13/2024 02:39 AM,DOTY ST,PARKED ON EVEN SIDE,Y891820,148 148 - SNOW EMERGENCY 1A-7A,24P2900153,153,148
01/13/2024 02:39 AM,DOTY ST,PARKED ON EVEN SIDE,Y891820,TOW TOW FEE,24P2900154,154,TOW
01/13/2024 02:43 AM,DOTY ST,PARKED ON EVEN SIDE,412YWA,148 148 - SNOW EMERGENCY 1A-7A,24P2900155,155,148
01/13/2024 02:43 AM,DOTY ST,PARKED ON EVEN SIDE,412YWA,TOW TOW FEE,24P2900156,156,TOW
01/13/2024 02:46 AM,DOTY ST,PARKED ON EVEN SIDE,APF9353,148 148 - SNOW EMERGENCY 1A-7A,24P2900157,157,148
01/13/2024 02:46 AM,DOTY ST,PARKED ON EVEN SIDE,APF9353,TOW TOW FEE,24P2900158,158,TOW
01/13/2024 02:50 AM,DOTY ST,PARKED ON EVEN SIDE,ATN7899,148 148 - SNOW EMERGENCY 1A-7A,24P2900159,159,148
01/13/2024 02:50 AM,DOTY ST,PARKED ON EVEN SIDE,ATN7899,TOW TOW FEE,24P2900160,160,TOW
01/13/2024 02:54 AM,DOTY ST,PARKED ON EVEN SIDE,964UAY,148 148 - SNOW EMERGENCY 1A-7A,24P2900161,161,148
01/13/2024 02:54 AM,DOTY ST,PARKED ON EVEN SIDE,964UAY,TOW TOW FEE,24P2900162,162,TOW
01/13/2024 02:57 AM,DOTY ST,PARKED ON EVEN SIDE,AUR5276,148 148 - SNOW EMERGENCY 1A-7A,24P2900163,163,148
01/13/2024 02:57 AM,DOTY ST,PARKED ON EVEN SIDE,AUR5276,TOW TOW FEE,24P2900164,164,TOW
01/13/2024 03:01 AM,DOTY ST,PARKED ON EVEN SIDE,AWB6919,148 148 - SNOW EMERGENCY 1A-7A,24P2900165,165,148
01/13/2024 03:01 AM,DOTY ST,PARKED ON EVEN SIDE,AWB6919,TOW TOW FEE,24P2900166,166,TOW
01/13/2024 03:04 AM,DOTY ST,PARKED ON EVEN SIDE,BP50355,148 148 - SNOW EMERGENCY 1A-7A,24P2900167,167,148
01/13/2024 03:04 AM,DOTY ST,PARKED ON EVEN SIDE,BP50355,TOW TOW FEE,24P2900168,168,TOW
01/13/2024 03:06 AM,DOTY ST,PARKED ON EVEN SIDE,AUB1351,148 148 - SNOW EMERGENCY 1A-7A,24P2900169,169,148
01/13/2024 03:06 AM,DOTY ST,PARKED ON EVEN SIDE,AUB1351,TOW TOW FEE,24P2900170,170,TOW
01/13/2024 03:12 AM,WILSON ST,PARKED ON EVEN SIDE,962PLP,148 148 - SNOW EMERGENCY 1A-7A,24P2900171,171,148
01/13/2024 03:12 AM,WILSON ST,PARKED ON EVEN SIDE,962PLP,TOW TOW FEE,24P2900172,172,TOW
01/13/2024 03:16 AM,WILSON ST,PARKED ON EVEN SIDE,JHF601,148 148 - SNOW EMERGENCY 1A-7A,24P2900173,173,148
01/13/2024 03:16 AM,WILSON ST,PARKED ON EVEN SIDE,JHF601,TOW TOW FEE,24P2900174,174,TOW
01/13/2024 03:21 AM,WILSON ST,PARKED ON EVEN SIDE,282XXB,148 148 - SNOW EMERGENCY 1A-7A,24P2900175,175,148
01/13/2024 03:21 AM,WILSON ST,PARKED ON EVEN SIDE,282XXB,TOW TOW FEE,24P2900176,176,TOW
01/13/2024 03:25 AM,WILSON ST,PARKED ON EVEN SIDE,ASY7345,148 148 - SNOW EMERGENCY 1A-7A,24P2900177,177,148
01/13/2024 03:25 AM,WILSON ST,PARKED ON EVEN SIDE,ASY7345,TOW TOW FEE,24P2900178,178,TOW
01/13/2024 03:28 AM,WILSON ST,PARKED ON EVEN SIDE,ANC1002,148 148 - SNOW EMERGENCY 1A-7A,24P2900179,179,148
01/13/2024 03:28 AM,WILSON ST,PARKED ON EVEN SIDE,ANC1002,TOW TOW FEE,24P2900180,180,TOW
01/13/2024 03:32 AM,WILSON ST,PARKED ON EVEN SIDE,ADR9078,148 148 - SNOW EMERGENCY 1A-7A,24P2900181,181,148
